-00:00:01.9550000		Dengue Fever casts Glare on Ramuh
00:05:44.5360000		Seraph prepares Consolation on Minju Rose +8337
00:05:44.5360000		Seraph prepares Consolation on Run Escape +8362
00:05:44.5360000		Seraph prepares Consolation on Yoo Rose +8420
00:05:44.6710000		Yoo Rose Ruin III Ramuh 12637
00:05:44.6710000		Raiden prepares Unknown_4E61 on Yujin Ahn 8803
00:05:44.7150000		Dan Tam Aeolian Edge Ramuh 23585
00:05:44.7590000		Dengue Fever Glare Ramuh 20680
00:05:44.8480000		Minju Rose prepares Attack on Ramuh 2273
00:05:44.8930000		Run Escape gains Surge Protection from 
00:05:44.8930000		Blue Fever prepares Burst Shot on Ramuh 18954 (CRITICAL)
00:05:44.9380000		Demi-Bahamut Wyrmwave Ramuh 7809
00:05:44.9820000		Yujin Ahn prepares Upheaval on Ramuh 13239
00:05:45.0260000		Ramuh gains Addle from Run Escape
00:05:45.3820000		Minju Rose Attack Ramuh 2273
00:05:45.4270000		Aihyooni Yoomi gains Seraphic Veil from Seraph
00:05:45.4720000		Dan Tam prepares Attack on Ramuh 4397 (DIRECT HIT)
00:05:45.5610000		Dan Tam gains Seraphic Veil from Seraph
00:05:45.5610000		Blue Fever prepares Bloodletter on Ramuh 9595 (DIRECT HIT)
00:05:45.5610000		Minju Rose prepares Riot Blade on Ramuh 8124
00:05:45.6050000		Yujin Ahn Upheaval Ramuh 13239
00:05:45.6490000		Yujin Ahn Storm's Path Ramuh 11451
00:05:45.6940000		Raiden Unknown_4E61 Yujin Ahn 8803
00:05:45.6940000		Dengue Fever gains Seraphic Veil from Seraph
00:05:45.8280000		Seraph Consolation Yujin Ahn 4149
00:05:45.8280000		Yujin Ahn gains Seraphic Veil from Seraph
00:05:45.9620000		Seraph Consolation Minju Rose 8337
00:05:46.0060000		Dan Tam Attack Ramuh 4397
00:05:46.0970000		Run Escape gains Seraphic Veil from Seraph
00:05:46.2320000		Yoo Rose gains Seraphic Veil from Seraph
00:05:46.2320000		Blue Fever prepares Army's Paeon on Ramuh 4477
00:05:46.2320000		Minju Rose prepares Circle Of Scorn on Ramuh 4891 (CRITICAL)
00:05:46.2320000		Demi-Bahamut gains Army's Paeon from Blue Fever
00:05:46.2320000		Seraph gains Army's Paeon from Blue Fever
00:05:46.2320000		Minju Rose gains Army's Paeon from Blue Fever
00:05:46.2320000		Dan Tam gains Army's Paeon from Blue Fever
00:05:46.2320000		Yoo Rose gains Army's Paeon from Blue Fever
00:05:46.2320000		Dengue Fever gains Army's Paeon from Blue Fever
00:05:46.2320000		Yujin Ahn gains Army's Paeon from Blue Fever
00:05:46.2320000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:05:46.3200000		Minju Rose Riot Blade Ramuh 8124
00:05:46.3200000		Dan Tam prepares Ten on Dan Tam 
00:05:46.3200000		Dan Tam gains Mudra from Dan Tam
00:05:46.3650000		Blue Fever Burst Shot Ramuh 18954
00:05:46.3650000		Yoo Rose prepares Ruin III on Ramuh 15573 (DIRECT HIT)
00:05:46.4090000		Demi-Bahamut prepares Wyrmwave on Ramuh 7231
00:05:46.4090000		Ramuh prepares Thunderstorm on Ramuh 
00:05:46.4980000		Blue Fever prepares Shot on Ramuh 4567
00:05:46.6320000		Yujin Ahn prepares Attack on Ramuh 4081
00:05:46.7210000		Seraph prepares Seraphic Veil on Yujin Ahn +4545 (CRITICAL)
00:05:46.7670000		Ifrit-Egi prepares Burning Strike on Ramuh 5231 (DIRECT HIT)
00:05:46.7670000		Dan Tam prepares Chi on Dan Tam 
00:05:46.7670000		Dan Tam gains Mudra from Dan Tam
00:05:46.8110000		Ramuh prepares Unknown_4Bc9 on Minju Rose 16903
00:05:46.8560000		Blue Fever Army's Paeon Ramuh 4477
00:05:46.9450000		Blue Fever prepares Empyreal Arrow on Ramuh 12251
00:05:46.9890000		The limit break guage has been updated to 20320. 3 bars are available.
00:05:47.1220000		Minju Rose prepares Attack on Ramuh 2193
00:05:47.1670000		Blue Fever Bloodletter Ramuh 9595
00:05:47.1670000		Yoo Rose Ruin III Ramuh 15573
00:05:47.1670000		Yujin Ahn Attack Ramuh 4081
00:05:47.2560000		Blue Fever Shot Ramuh 4567
00:05:47.2560000		Minju Rose Circle Of Scorn Ramuh 4891
00:05:47.2560000		Ramuh gains Circle Of Scorn from Minju Rose
00:05:47.3010000		Dan Tam prepares Raiton on Ramuh 38915 (DIRECT HIT)
00:05:47.4350000		Demi-Bahamut Wyrmwave Ramuh 7231
00:05:47.4350000		Yujin Ahn prepares Maim on Ramuh 3138
00:05:47.5240000		Aihyooni Yoomi prepares Broil III on Ramuh 22622 (DIRECT HIT)
00:05:47.5680000		Ifrit-Egi Burning Strike Ramuh 5231
00:05:47.6130000		Ramuh Unknown_4Bc9 Minju Rose 16903
00:05:47.6580000		Minju Rose Attack Ramuh 2193
00:05:47.6580000		Dan Tam prepares Attack on Ramuh 4618 (DIRECT HIT)
00:05:47.7020000		Raiden prepares Unknown_4E61 on Yujin Ahn 5032
00:05:47.7020000		Blue Fever prepares Burst Shot on Ramuh 11452
00:05:47.7470000		Seraph Seraphic Veil Yujin Ahn 4545
00:05:47.9240000		Run Escape prepares Ruin III on Ramuh 20801 (CRITICAL)
00:05:47.9690000		Blue Fever Empyreal Arrow Ramuh 12251
00:05:47.9690000		Minju Rose prepares Goring Blade on Ramuh 12807 (DIRECT HIT)
00:05:48.0130000		Dan Tam Raiton Ramuh 38915
00:05:48.0580000		Yujin Ahn Maim Ramuh 3138
00:05:48.1920000		Dan Tam Attack Ramuh 4618
00:05:48.3250000		Aihyooni Yoomi Broil III Ramuh 22622
00:05:48.5030000		Minju Rose Goring Blade Ramuh 12807
00:05:48.5030000		Ramuh gains Goring Blade from Minju Rose
00:05:48.6370000		Demi-Bahamut gains Army's Paeon from Blue Fever
00:05:48.6370000		Seraph gains Army's Paeon from Blue Fever
00:05:48.6370000		Minju Rose gains Army's Paeon from Blue Fever
00:05:48.6370000		Dan Tam gains Army's Paeon from Blue Fever
00:05:48.6370000		Yoo Rose gains Army's Paeon from Blue Fever
00:05:48.6370000		Dengue Fever gains Army's Paeon from Blue Fever
00:05:48.6370000		Yujin Ahn gains Army's Paeon from Blue Fever
00:05:48.6370000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:05:48.6810000		Minju Rose prepares Requiescat on Ramuh 15392
00:05:48.6810000		Minju Rose gains Requiescat from Minju Rose
00:05:48.7260000		Raiden Unknown_4E61 Yujin Ahn 5032
00:05:48.7260000		Run Escape Ruin III Ramuh 20801
00:05:48.8150000		Dan Tam prepares Spinning Edge on Ramuh 10165 (DIRECT HIT)
00:05:48.9930000		Yoo Rose prepares Ruin III on Ramuh 12856
00:05:49.0380000		Demi-Bahamut prepares Wyrmwave on Ramuh 7631
00:05:49.1720000		Blue Fever Burst Shot Ramuh 11452
00:05:49.2160000		Dan Tam Spinning Edge Ramuh 10165
00:05:49.3050000		Minju Rose Requiescat Ramuh 15392
00:05:49.3950000		Minju Rose prepares Intervene on Ramuh 6846 (DIRECT HIT)
00:05:49.3950000		Minju Rose prepares Attack on Ramuh 3505 (CRITICAL)
00:05:49.4390000		Blue Fever prepares Shot on Ramuh 6911 (CRITICAL)
00:05:49.5730000		Yoo Rose prepares Ruin IV on Ramuh 30231 (CRITICAL)
00:05:49.5730000		Yoo Rose gains Further Ruin from Yoo Rose
00:05:49.7950000		Yoo Rose Ruin III Ramuh 12856
00:05:49.8400000		Dan Tam prepares Attack on Ramuh 4292 (DIRECT HIT)
00:05:49.8400000		Ramuh prepares Unknown_4Bc9 on Minju Rose 24538
00:05:49.9290000		Minju Rose Attack Ramuh 3505
00:05:49.9290000		Seraph prepares Seraphic Veil on Minju Rose +5766
00:05:49.9740000		Minju Rose Intervene Ramuh 6846
00:05:49.9740000		Yujin Ahn prepares Heavy Swing on Ramuh 5916
00:05:50.0190000		Ifrit-Egi prepares Burning Strike on Ramuh 7966 (CRITICAL)
00:05:50.0190000		Yujin Ahn prepares Attack on Ramuh 4093
00:05:50.0190000		The limit break guage has been updated to 20490. 3 bars are available.
00:05:50.0640000		Demi-Bahamut Wyrmwave Ramuh 7631
00:05:50.0640000		Aihyooni Yoomi prepares Broil III on Ramuh 17074
00:05:50.1080000		Blue Fever prepares Burst Shot on Ramuh 18120 (CRITICAL)
00:05:50.1080000		Blue Fever gains Straight Shot Ready from Blue Fever
00:05:50.1970000		Blue Fever Shot Ramuh 6911
00:05:50.3760000		Dan Tam Attack Ramuh 4292
00:05:50.3760000		Yoo Rose Ruin IV Ramuh 30231
00:05:50.3760000		Minju Rose prepares Holy Spirit on Ramuh 17314 (DIRECT HIT)
00:05:50.3760000		Yoo Rose prepares Enkindle Bahamut on Ramuh 
00:05:50.4200000		Dengue Fever prepares Glare on Ramuh 20280
00:05:50.5080000		Yujin Ahn Heavy Swing Ramuh 5916
00:05:50.5540000		Yujin Ahn Attack Ramuh 4093
00:05:50.5540000		Demi-Bahamut prepares Wyrmwave on Ramuh 11294 (CRITICAL)
00:05:50.5540000		Run Escape prepares Ruin III on Ramuh 17081 (DIRECT HIT)
00:05:50.6410000		Ramuh Unknown_4Bc9 Minju Rose 24538
00:05:50.7300000		Raiden prepares Unknown_4E61 on Yujin Ahn 4432
00:05:50.8190000		Ifrit-Egi Burning Strike Ramuh 7966
00:05:50.8640000		Aihyooni Yoomi Broil III Ramuh 17074
00:05:50.8640000		Aihyooni Yoomi prepares Ruin II on Ramuh 13329
00:05:50.9080000		Dan Tam prepares Gust Slash on Ramuh 12188
00:05:50.9530000		Seraph Seraphic Veil Minju Rose 5766
00:05:50.9530000		Minju Rose gains Seraphic Veil from Seraph
00:05:50.9980000		Demi-Bahamut gains Summon Order III from Ramuh
00:05:51.1320000		Minju Rose Holy Spirit Ramuh 17314
00:05:51.1320000		Demi-Bahamut prepares Akh Morn on Ramuh 32144
00:05:51.2210000		Run Escape prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:05:51.3090000		Dan Tam Gust Slash Ramuh 12188
00:05:51.3540000		Run Escape Ruin III Ramuh 17081
00:05:51.5320000		Dengue Fever prepares Regen on Minju Rose +158 (CRITICAL)
00:05:51.5770000		Blue Fever Burst Shot Ramuh 18120
00:05:51.5770000		Demi-Bahamut Wyrmwave Ramuh 11294
00:05:51.6210000		Demi-Bahamut gains Army's Paeon from Blue Fever
00:05:51.6210000		Seraph gains Army's Paeon from Blue Fever
00:05:51.6210000		Minju Rose gains Army's Paeon from Blue Fever
00:05:51.6210000		Dan Tam gains Army's Paeon from Blue Fever
00:05:51.6210000		Yoo Rose gains Army's Paeon from Blue Fever
00:05:51.6210000		Dengue Fever gains Army's Paeon from Blue Fever
00:05:51.6210000		Yujin Ahn gains Army's Paeon from Blue Fever
00:05:51.6210000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:05:51.6660000		Minju Rose prepares Attack on Ramuh 2258
00:05:51.7110000		Dengue Fever Glare Ramuh 20280
00:05:51.7560000		Raiden Unknown_4E61 Yujin Ahn 4432
00:05:51.8000000		Aihyooni Yoomi Ruin II Ramuh 13329
00:05:51.8440000		Ifrit-Egi gains Summon Order from Ramuh
00:05:51.8890000		Ifrit-Egi prepares Crimson Cyclone on Ramuh 12756
00:05:52.0220000		Demi-Bahamut Akh Morn Ramuh 32144
00:05:52.0220000		Dan Tam prepares Attack on Ramuh 3676
00:05:52.0670000		Ramuh prepares Shock Strike on  
00:05:52.2010000		Minju Rose Attack Ramuh 2258
00:05:52.2010000		Ramuh prepares Shock Strike on  
00:05:52.2460000		Blue Fever prepares Shot on Ramuh 4362
00:05:52.2460000		Ramuh prepares Shock Strike on  
00:05:52.2460000		Ramuh prepares Shock Strike on  
00:05:52.3360000		Yujin Ahn prepares Maim on Ramuh 9070
00:05:52.3800000		Blue Fever prepares Burst Shot on Ramuh 19305 (CRITICAL)
00:05:52.5130000		Ifrit-Egi Crimson Cyclone Ramuh 12756
00:05:52.5140000		Run Escape gains Further Ruin from Run Escape
00:05:52.5590000		Dan Tam Attack Ramuh 3676
00:05:52.5590000		Ramuh Shock Strike  0
00:05:52.5590000		Minju Rose gains Regen from Dengue Fever
00:05:52.8720000		Minju Rose prepares Holy Spirit on Ramuh 14586
00:05:52.8720000		Ramuh prepares Unknown_4Bc9 on Minju Rose +13226 (CRITICAL)
00:05:52.8720000		Dengue Fever prepares Tetragrammaton on Minju Rose +49657 (CRITICAL)
00:05:52.9600000		Yujin Ahn Maim Ramuh 9070
00:05:52.9600000		Ramuh prepares Shock Strike on  
00:05:53.0060000		Blue Fever Shot Ramuh 4362
00:05:53.0060000		Dan Tam prepares Armor Crush on Ramuh 21282 (DIRECT HIT)
00:05:53.0060000		The limit break guage has been updated to 20660. 3 bars are available.
00:05:53.0490000		Ramuh prepares Shock Strike on  
00:05:53.1820000		Seraph prepares Seraphic Veil on Minju Rose +8990 (CRITICAL)
00:05:53.1820000		Ramuh prepares Shock Strike on  
00:05:53.3600000		Ramuh prepares Shock Strike on  
00:05:53.4040000		Dengue Fever Tetragrammaton Minju Rose 49657
00:05:53.5380000		Ifrit-Egi prepares Burning Strike on Ramuh 3987
00:05:53.6260000		Minju Rose Holy Spirit Ramuh 14586
00:05:53.6720000		Dan Tam Armor Crush Ramuh 21282
00:05:53.6720000		Ramuh Unknown_4Bc9 Minju Rose 13226
00:05:53.7610000		Run Escape prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:05:53.8050000		Aihyooni Yoomi prepares Ruin II on Ramuh 16795 (DIRECT HIT)
00:05:53.8500000		Blue Fever Burst Shot Ramuh 19305
00:05:53.9390000		Minju Rose prepares Attack on Ramuh 2277
00:05:53.9390000		Ramuh prepares Shock Strike on  
00:05:53.9830000		Ramuh prepares Shock Strike on  
00:05:54.0280000		Yoo Rose prepares Ruin III on Ramuh 15601 (DIRECT HIT)
00:05:54.0720000		Yujin Ahn gains Static Condensation from 
00:05:54.0720000		Ramuh prepares Shock Strike on  
00:05:54.1620000		Ramuh prepares Shock Strike on  
00:05:54.2070000		Seraph Seraphic Veil Minju Rose 8990
00:05:54.2070000		Minju Rose gains Seraphic Veil from Seraph
00:05:54.2070000		Dan Tam prepares Attack on Ramuh 3666
00:05:54.3400000		Ifrit-Egi Burning Strike Ramuh 3987
00:05:54.3850000		Ifrit-Egi gains Summon Order II from Ifrit-Egi
00:05:54.4300000		Ifrit-Egi prepares Flaming Crush on Ramuh 20933 (CRITICAL)
00:05:54.4750000		Minju Rose Attack Ramuh 2277
00:05:54.5200000		Demi-Bahamut prepares Wyrmwave on Ramuh 7830
00:05:54.6080000		Yoo Rose prepares Ruin IV on Ramuh 24104 (DIRECT HIT)
00:05:54.6080000		Demi-Bahamut gains Army's Paeon from Blue Fever
00:05:54.6080000		Seraph gains Army's Paeon from Blue Fever
00:05:54.6080000		Minju Rose gains Army's Paeon from Blue Fever
00:05:54.6080000		Dan Tam gains Army's Paeon from Blue Fever
00:05:54.6080000		Yoo Rose gains Army's Paeon from Blue Fever
00:05:54.6080000		Dengue Fever gains Army's Paeon from Blue Fever
00:05:54.6080000		Yujin Ahn gains Army's Paeon from Blue Fever
00:05:54.6080000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:05:54.6530000		Blue Fever prepares Refulgent Arrow on Ramuh 21222 (DIRECT HIT)
00:05:54.7420000		Dan Tam Attack Ramuh 3666
00:05:54.7420000		Aihyooni Yoomi Ruin II Ramuh 16795
00:05:54.8310000		Yoo Rose Ruin III Ramuh 15601
00:05:54.8310000		Yujin Ahn prepares Thrill Of Battle on Yujin Ahn 
00:05:54.9650000		Blue Fever prepares Shot on Ramuh 3842
00:05:55.0540000		Ramuh prepares Shock Strike on  
00:05:55.0540000		Aihyooni Yoomi prepares Consolation on Aihyooni Yoomi +239 (CRITICAL)
00:05:55.0990000		Dan Tam prepares Spinning Edge on Ramuh 9882 (DIRECT HIT)
00:05:55.0990000		Ramuh prepares Shock Strike on  
00:05:55.0990000		Ramuh prepares Shock Strike on  
00:05:55.0990000		Run Escape gains Aetherflow from Run Escape
00:05:55.0990000		Run Escape prepares Energy Drain on Ramuh 6272
00:05:55.2320000		Ramuh prepares Shock Strike on  
00:05:55.3210000		Yoo Rose prepares Swiftcast on Yoo Rose 
00:05:55.3210000		Yoo Rose gains Swiftcast from Yoo Rose
00:05:55.3660000		Minju Rose prepares Holy Spirit on Ramuh 22030 (CRITICAL)
00:05:55.4110000		Yoo Rose Ruin IV Ramuh 24104
00:05:55.4110000		Ramuh Shock Strike  0
00:05:55.4550000		Ramuh Shock Strike  0
00:05:55.4550000		Yujin Ahn gains Thrill Of Battle from Yujin Ahn
00:05:55.5000000		Dan Tam Spinning Edge Ramuh 9882
00:05:55.5440000		Demi-Bahamut Wyrmwave Ramuh 7830
00:05:55.5890000		Ifrit-Egi Flaming Crush Ramuh 20933
00:05:55.5890000		Run Escape gains Further Ruin from Run Escape
00:05:55.6780000		Seraph gains Summon Order III from Seraph
00:05:55.7230000		Blue Fever Shot Ramuh 3842
00:05:55.7230000		Seraph prepares Consolation on Aihyooni Yoomi +8612
00:05:55.7230000		Seraph prepares Consolation on Dengue Fever +8520
00:05:55.7230000		Seraph prepares Consolation on Dan Tam +8762
00:05:55.7230000		Seraph prepares Consolation on Run Escape +8481
00:05:55.7230000		Seraph prepares Consolation on Minju Rose +8487
00:05:55.7230000		Seraph prepares Consolation on Yujin Ahn +8413 (CRITICAL)
00:05:55.9010000		Ramuh prepares Unknown_4Bc9 on Minju Rose 17101
00:05:55.9900000		The limit break guage has been updated to 20830. 3 bars are available.
00:05:56.0350000		Demi-Bahamut prepares Wyrmwave on Ramuh 7553
00:05:56.1240000		Blue Fever Refulgent Arrow Ramuh 21222
00:05:56.1240000		Minju Rose Holy Spirit Ramuh 22030
00:05:56.1240000		Run Escape Energy Drain Ramuh 6272
00:05:56.2130000		Minju Rose prepares Attack on Ramuh 2211
00:05:56.3920000		Dan Tam prepares Attack on Ramuh 3552
00:05:56.3920000		Yujin Ahn prepares Equilibrium on Yujin Ahn +29871 (CRITICAL)
00:05:56.3920000		Aihyooni Yoomi prepares Ruin II on Ramuh 20558 (CRITICAL)
00:05:56.6130000		Ifrit-Egi prepares Burning Strike on Ramuh 6381 (CRITICAL)
00:05:56.6130000		Raiden prepares Shock Blast on Yujin Ahn 127319
00:05:56.7020000		Ramuh Unknown_4Bc9 Minju Rose 17101
00:05:56.7470000		Minju Rose Attack Ramuh 2211
00:05:56.8810000		Ramuh Shock Strike  0
00:05:56.8810000		Dan Tam gains Seraphic Veil from Seraph
00:05:56.9260000		Dan Tam Attack Ramuh 3552
00:05:57.0150000		Ramuh Shock Strike  0
00:05:57.0150000		Run Escape gains Seraphic Veil from Seraph
00:05:57.0600000		Demi-Bahamut Wyrmwave Ramuh 7553
00:05:57.0600000		Yoo Rose prepares Ruin III on Ramuh 16327 (DIRECT HIT)
00:05:57.1040000		Blue Fever prepares Iron Jaws on Ramuh 4760
00:05:57.1490000		Seraph Consolation Minju Rose 8487
00:05:57.1490000		Dengue Fever prepares Medica II on Dengue Fever +9115
00:05:57.1490000		Dengue Fever prepares Medica II on Aihyooni Yoomi +9410
00:05:57.1490000		Dengue Fever prepares Medica II on Dan Tam +8934
00:05:57.1490000		Dengue Fever prepares Medica II on Yujin Ahn +5491
00:05:57.1490000		Dengue Fever prepares Medica II on Minju Rose +9308
00:05:57.1930000		Dan Tam prepares Gust Slash on Ramuh 12074
00:05:57.2830000		Ramuh Shock Strike  0
00:05:57.2830000		Yujin Ahn gains Seraphic Veil from Seraph
00:05:57.3270000		Aihyooni Yoomi Ruin II Ramuh 20558
00:05:57.3270000		Seraph prepares Seraphic Veil on Minju Rose +5774
00:05:57.3270000		Ramuh prepares Volt Strike on Yoo Rose 42719
00:05:57.3270000		Ramuh prepares Volt Strike on Run Escape 42709
00:05:57.3270000		Ramuh prepares Volt Strike on Dan Tam 47672
00:05:57.3270000		Ramuh prepares Volt Strike on Blue Fever 59206
00:05:57.4160000		Ifrit-Egi Burning Strike Ramuh 6381
00:05:57.5510000		Ramuh Volt Strike Yoo Rose 42719
00:05:57.5510000		Ramuh Volt Strike Run Escape 42709
00:05:57.5510000		Ramuh Volt Strike Dan Tam 47672
00:05:57.5510000		Ramuh Volt Strike Blue Fever 59206
00:05:57.5510000		Demi-Bahamut prepares Wyrmwave on Ramuh 9836 (DIRECT HIT)
00:05:57.5510000		Blue Fever prepares Shot on Ramuh 4154
00:05:57.5950000		Dan Tam Gust Slash Ramuh 12074
00:05:57.5950000		Demi-Bahamut gains Army's Paeon from Blue Fever
00:05:57.5950000		Seraph gains Army's Paeon from Blue Fever
00:05:57.5950000		Minju Rose gains Army's Paeon from Blue Fever
00:05:57.5950000		Dan Tam gains Army's Paeon from Blue Fever
00:05:57.5950000		Yoo Rose gains Army's Paeon from Blue Fever
00:05:57.5950000		Dengue Fever gains Army's Paeon from Blue Fever
00:05:57.5950000		Yujin Ahn gains Army's Paeon from Blue Fever
00:05:57.5950000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:05:57.6380000		Raiden Shock Blast Yujin Ahn 127319
00:05:57.7270000		Blue Fever Iron Jaws Ramuh 4760
00:05:57.7270000		Ramuh gains Caustic Bite from Blue Fever
00:05:57.7270000		Ramuh gains Stormbite from Blue Fever
00:05:57.7720000		Raiden prepares Unknown_4E61 on Yujin Ahn 881
00:05:57.8600000		Yoo Rose Ruin III Ramuh 16327
00:05:57.8600000		Minju Rose prepares Holy Spirit on Ramuh 21748 (CRITICAL)
00:05:57.9050000		Dengue Fever prepares Regen on Yujin Ahn +158 (CRITICAL)
00:05:57.9940000		Ramuh Shock Strike  0
00:05:57.9940000		Dengue Fever gains Medica II from Dengue Fever
00:05:58.1270000		Ramuh Shock Strike  0
00:05:58.1270000		Aihyooni Yoomi gains Medica II from Dengue Fever
00:05:58.2620000		Dengue Fever Medica II Dan Tam 8934
00:05:58.2620000		Dan Tam gains Medica II from Dengue Fever
00:05:58.2620000		Run Escape prepares Ruin III on Ramuh 16288 (DIRECT HIT)
00:05:58.3060000		Blue Fever Shot Ramuh 4154
00:05:58.3510000		Minju Rose gains Seraphic Veil from Seraph
00:05:58.3950000		Dengue Fever Medica II Yujin Ahn 5491
00:05:58.3950000		Yujin Ahn gains Medica II from Dengue Fever
00:05:58.4850000		Minju Rose prepares Attack on Ramuh 2254
00:05:58.5300000		Ramuh Shock Strike  0
00:05:58.5300000		Minju Rose gains Medica II from Dengue Fever
00:05:58.5750000		Dan Tam prepares Attack on Ramuh 3496
00:05:58.6190000		Minju Rose Holy Spirit Ramuh 21748
00:05:58.7980000		Raiden Unknown_4E61 Yujin Ahn 881
00:05:58.8850000		Run Escape prepares Ruin IV on Ramuh 23843 (DIRECT HIT)
00:05:58.8850000		Run Escape gains Further Ruin from Run Escape
00:05:58.9300000		Ramuh Shock Strike  0
00:05:58.9300000		Yujin Ahn gains Regen from Dengue Fever
00:05:58.9300000		Ramuh prepares Unknown_4Bc9 on Minju Rose 22014
00:05:59.0190000		Minju Rose Attack Ramuh 2254
00:05:59.0190000		The limit break guage has been updated to 21000. 3 bars are available.
00:05:59.0640000		Run Escape Ruin III Ramuh 16288
00:05:59.1080000		Dan Tam Attack Ramuh 3496
00:05:59.1530000		Blue Fever prepares Burst Shot on Ramuh 21380 (CRITICAL)
00:05:59.1530000		Blue Fever gains Straight Shot Ready from Blue Fever
00:05:59.3300000		Dan Tam prepares Aeolian Edge on Ramuh 22021 (DIRECT HIT)
00:05:59.5080000		Dengue Fever prepares Benediction on Yujin Ahn +185167
00:05:59.5530000		Yoo Rose prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:05:59.6870000		Run Escape Ruin IV Ramuh 23843
00:05:59.7320000		Ramuh Unknown_4Bc9 Minju Rose 22014
00:05:59.7770000		Ruby Carbuncle prepares Burning Strike on Ramuh 5200 (DIRECT HIT)
00:05:59.8650000		Dan Tam Aeolian Edge Ramuh 22021
00:05:59.8650000		Ifrit-Egi prepares Burning Strike on Ramuh 4302
00:06:00.0870000		Ramuh prepares Shock Strike on  
00:06:00.0870000		Ramuh prepares Shock Strike on  
00:06:00.1320000		Blue Fever prepares Shot on Ramuh 6172 (CRITICAL)
00:06:00.1320000		Run Escape gains Aetherflow from Run Escape
00:06:00.1320000		Run Escape prepares Fester on Ramuh 39174 (CRITICAL)
00:06:00.1760000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:06:00.1760000		Ruby Carbuncle gains Summon Order from Ramuh
00:06:00.2650000		Yoo Rose gains Surge Protection from 
00:06:00.2650000		Ramuh prepares Shock Strike on  
00:06:00.3100000		Ramuh prepares Shock Strike on  
00:06:00.3550000		Ruby Carbuncle prepares Crimson Cyclone on Ramuh 12689
00:06:00.4000000		Minju Rose prepares Confiteor on Ramuh 33358
00:06:00.5770000		Ruby Carbuncle Burning Strike Ramuh 5200
00:06:00.5770000		Blue Fever prepares Bloodletter on Ramuh 7206
00:06:00.6220000		Blue Fever Burst Shot Ramuh 21380
00:06:00.6220000		Ramuh Shock Strike  0
00:06:00.6220000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:06:00.6220000		Minju Rose gains Army's Paeon from Blue Fever
00:06:00.6220000		Dan Tam gains Army's Paeon from Blue Fever
00:06:00.6220000		Yoo Rose gains Army's Paeon from Blue Fever
00:06:00.6220000		Dengue Fever gains Army's Paeon from Blue Fever
00:06:00.6220000		Yujin Ahn gains Army's Paeon from Blue Fever
00:06:00.6650000		Eos Embrace Minju Rose 4302
00:06:00.7550000		Seraph prepares Seraphic Veil on Dan Tam +5647
00:06:00.7550000		Minju Rose prepares Attack on Ramuh 2254
00:06:00.7550000		Dan Tam prepares Attack on Ramuh 4651 (DIRECT HIT)
00:06:00.7990000		Raiden prepares Unknown_4E61 on Yujin Ahn 9462
00:06:00.8880000		Blue Fever Shot Ramuh 6172
00:06:00.9330000		Yoo Rose gains Aetherflow from Yoo Rose
00:06:00.9330000		Yoo Rose prepares Energy Drain on Ramuh 6464
00:06:00.9780000		Ruby Carbuncle Crimson Cyclone Ramuh 12689
00:06:00.9780000		Yoo Rose gains Further Ruin from Yoo Rose
00:06:01.0220000		Minju Rose Confiteor Ramuh 33358
00:06:01.0220000		Aihyooni Yoomi prepares Broil III on Ramuh 18724
00:06:01.0660000		Run Escape Fester Ramuh 39174
00:06:01.1110000		Ramuh prepares Shock Strike on  
00:06:01.1560000		Ramuh prepares Shock Strike on  
00:06:01.2890000		Minju Rose Attack Ramuh 2254
00:06:01.2890000		Dan Tam Attack Ramuh 4651
00:06:01.3340000		Ramuh prepares Shock Strike on  
00:06:01.3790000		Ramuh prepares Shock Strike on  
00:06:01.3790000		Run Escape prepares Ruin IV on Ramuh 19533
00:06:01.3790000		Run Escape gains Further Ruin from Run Escape
00:06:01.4230000		Dan Tam prepares Spinning Edge on Ramuh 13278 (CRITICAL)
00:06:01.7770000		Seraph Seraphic Veil Dan Tam 5647
00:06:01.7770000		Dan Tam gains Seraphic Veil from Seraph
00:06:01.8220000		Raiden Unknown_4E61 Yujin Ahn 9462
00:06:01.8220000		Dan Tam Spinning Edge Ramuh 13278
00:06:01.8220000		Aihyooni Yoomi Broil III Ramuh 18724
00:06:01.9560000		Yoo Rose Energy Drain Ramuh 6464
00:06:01.9560000		Blue Fever prepares Empyreal Arrow on Ramuh 13638 (DIRECT HIT)
00:06:01.9560000		Ramuh prepares Unknown_4Bc9 on Minju Rose 27831
00:06:02.0010000		Yoo Rose prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:06:02.0010000		Aihyooni Yoomi prepares Ruin II on Ramuh 12491
00:06:02.0010000		The limit break guage has been updated to 21170. 3 bars are available.
