-00:00:01.9660000		Dengue Fever casts Glare on Ramuh
00:03:03.4180000		Dan Tam prepares Gust Slash on Ramuh 16305 (DIRECT HIT)
00:03:03.5070000		Dengue Fever Medica II Dengue Fever 9009
00:03:03.5070000		Dengue Fever gains Medica II from Dengue Fever
00:03:03.5520000		Ifrit-Egi Crimson Cyclone Ramuh 25446
00:03:03.5520000		Run Escape gains Further Ruin from Run Escape
00:03:03.5520000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:03:03.5520000		Run Escape gains Aetherflow from Run Escape
00:03:03.5520000		Run Escape prepares Energy Drain on Ramuh 9910 (CRITICAL)
00:03:03.5520000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:03:03.5520000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:03:03.5520000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:03:03.5520000		Ifrit-Egi gains The Wanderer's Minuet from Blue Fever
00:03:03.5520000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:03:03.5520000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:03:03.5520000		Demi-Phoenix gains The Wanderer's Minuet from Blue Fever
00:03:03.5520000		Eos gains The Wanderer's Minuet from Blue Fever
00:03:03.5520000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:03:03.5970000		Blue Fever prepares Iron Jaws on Ramuh 7260 (CRITICAL)
00:03:03.6410000		Dengue Fever Medica II Dan Tam 9167
00:03:03.6410000		Dan Tam gains Medica II from Dengue Fever
00:03:03.7750000		Dengue Fever Medica II Yoo Rose 9309
00:03:03.7750000		Yoo Rose gains Medica II from Dengue Fever
00:03:03.8190000		Dan Tam Gust Slash Ramuh 16305
00:03:03.8630000		Yujin Ahn gains Surge Protection from 
00:03:03.9080000		Blue Fever Shot Ramuh 3863
00:03:03.9080000		Dengue Fever Medica II Aihyooni Yoomi 9023
00:03:03.9080000		Aihyooni Yoomi gains Medica II from Dengue Fever
00:03:03.9520000		Ramuh Unknown_4Bc9 Minju Rose 28138
00:03:03.9970000		Minju Rose prepares Goring Blade on Ramuh 21003 (CRITICAL)
00:03:04.0410000		Dengue Fever Medica II Minju Rose 9088
00:03:04.0410000		Minju Rose gains Medica II from Dengue Fever
00:03:04.0860000		Minju Rose prepares Attack on Ramuh 2949 (DIRECT HIT)
00:03:04.0860000		Dan Tam prepares Kassatsu on Dan Tam 
00:03:04.0860000		Dan Tam gains Kassatsu from Dan Tam
00:03:04.1300000		Demi-Phoenix Scarlet Flame Ramuh 9449
00:03:04.1750000		Dengue Fever Medica II Blue Fever 8891
00:03:04.1750000		Blue Fever gains Medica II from Dengue Fever
00:03:04.2190000		Yoo Rose prepares Fountain Of Fire on Ramuh 25601 (CRITICAL)
00:03:04.2190000		Yoo Rose gains Hellish Conduit from Yoo Rose
00:03:04.2630000		Blue Fever Iron Jaws Ramuh 7260
00:03:04.2630000		Ramuh gains Caustic Bite from Blue Fever
00:03:04.2630000		Ramuh gains Stormbite from Blue Fever
00:03:04.3520000		Run Escape prepares Aetherpact on Run Escape +239 (CRITICAL)
00:03:04.4850000		Dengue Fever prepares Afflatus Rapture on Dengue Fever +21880 (CRITICAL)
00:03:04.4850000		Dengue Fever prepares Afflatus Rapture on Dan Tam +13542
00:03:04.4850000		Dengue Fever prepares Afflatus Rapture on Yoo Rose +21303 (CRITICAL)
00:03:04.4850000		Dengue Fever prepares Afflatus Rapture on Aihyooni Yoomi +13862
00:03:04.4850000		Dengue Fever prepares Afflatus Rapture on Run Escape +21770 (CRITICAL)
00:03:04.4850000		Dengue Fever prepares Afflatus Rapture on Blue Fever +13566
00:03:04.4850000		Dengue Fever prepares Afflatus Rapture on Minju Rose +14044
00:03:04.4850000		Dengue Fever prepares Afflatus Rapture on Yujin Ahn +13435
00:03:04.5290000		Minju Rose Goring Blade Ramuh 21003
00:03:04.5290000		Ramuh gains Goring Blade from Minju Rose
00:03:04.6180000		Minju Rose Attack Ramuh 2949
00:03:04.6180000		Run Escape Energy Drain Ramuh 9910
00:03:04.6180000		Demi-Phoenix prepares Scarlet Flame on Ramuh 12474 (CRITICAL)
00:03:04.6620000		Minju Rose prepares Circle Of Scorn on Ramuh 5251 (CRITICAL)
00:03:04.7960000		Dan Tam prepares Bhavacakra on Ramuh 17011 (CRITICAL)
00:03:04.7960000		Dan Tam prepares Attack on Ramuh 3396
00:03:04.9740000		Ifrit-Egi gains Summon Order IV from Ifrit-Egi
00:03:04.9740000		Aihyooni Yoomi prepares Broil III on Ramuh 17348
00:03:05.0180000		Ifrit-Egi prepares Devotion on Run Escape 
00:03:05.0180000		Ifrit-Egi prepares Devotion on Dan Tam 
00:03:05.0180000		Ifrit-Egi prepares Devotion on Aihyooni Yoomi 
00:03:05.0180000		Ifrit-Egi prepares Devotion on Yujin Ahn 
00:03:05.0180000		Ifrit-Egi prepares Devotion on Dengue Fever 
00:03:05.0180000		Ifrit-Egi prepares Devotion on Minju Rose 
00:03:05.0630000		Ramuh Shock Strike  0
00:03:05.0630000		Dengue Fever Afflatus Rapture Dengue Fever 21880
00:03:05.1080000		Yujin Ahn prepares Storm's Path on Ramuh 19087 (CRITICAL)
00:03:05.1520000		Run Escape prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:03:05.2860000		Yoo Rose Fountain Of Fire Ramuh 25601
00:03:05.2860000		Ramuh Shock Strike  0
00:03:05.3300000		Dan Tam Attack Ramuh 3396
00:03:05.4190000		Dan Tam Bhavacakra Ramuh 17011
00:03:05.4640000		Dengue Fever Afflatus Rapture Aihyooni Yoomi 13862
00:03:05.4640000		Dengue Fever prepares Asylum on Dengue Fever 1911 (CRITICAL)
00:03:05.5080000		Dan Tam prepares Aeolian Edge on Ramuh 18496
00:03:05.5080000		Yujin Ahn prepares Attack on Ramuh 3933
00:03:05.5970000		Dengue Fever Afflatus Rapture Run Escape 21770
00:03:05.5970000		Dengue Fever prepares Attack on Ramuh 60
00:03:05.6410000		Demi-Phoenix Scarlet Flame Ramuh 12474
00:03:05.6860000		Minju Rose Circle Of Scorn Ramuh 5251
00:03:05.6860000		Ramuh gains Circle Of Scorn from Minju Rose
00:03:05.6860000		Eos prepares Embrace on Minju Rose +4146
00:03:05.7300000		Dengue Fever Afflatus Rapture Blue Fever 13566
00:03:05.7750000		Aihyooni Yoomi Broil III Ramuh 17348
00:03:05.7750000		Ifrit-Egi gains Summon Order II from Ifrit-Egi
00:03:05.7750000		Blue Fever prepares Burst Shot on Ramuh 13880 (DIRECT HIT)
00:03:05.7750000		Yujin Ahn prepares Onslaught on Ramuh 4988 (CRITICAL)
00:03:05.7750000		Aihyooni Yoomi prepares Biolysis on Ramuh 
00:03:05.7750000		Blue Fever gains Straight Shot Ready from Blue Fever
00:03:05.8200000		Ramuh Shock Strike  0
00:03:05.8200000		Run Escape gains Devotion from Ifrit-Egi
00:03:05.8200000		Ramuh Shock Strike  0
00:03:05.8200000		Ifrit-Egi gains Devotion from Ifrit-Egi
00:03:05.8640000		Dengue Fever Afflatus Rapture Minju Rose 14044
00:03:05.8640000		Blue Fever prepares Shot on Ramuh 4127
00:03:05.8640000		Run Escape gains Aetherflow from Run Escape
00:03:05.8640000		Run Escape prepares Fester on Ramuh 5128
00:03:05.9530000		Ramuh Shock Strike  0
00:03:05.9530000		Dan Tam gains Devotion from Ifrit-Egi
00:03:05.9970000		Dengue Fever Afflatus Rapture Yujin Ahn 13435
00:03:06.0420000		Dan Tam Aeolian Edge Ramuh 18496
00:03:06.0420000		Yujin Ahn Attack Ramuh 3933
00:03:06.0420000		The limit break guage has been updated to 10540. 3 bars are available.
00:03:06.0870000		Ramuh Shock Strike  0
00:03:06.0870000		Aihyooni Yoomi gains Devotion from Ifrit-Egi
00:03:06.0870000		Yoo Rose gains Surge Protection from 
00:03:06.0870000		Eos gains Devotion from Ifrit-Egi
00:03:06.1310000		Dengue Fever Attack Ramuh 60
00:03:06.2190000		Ramuh Shock Strike  0
00:03:06.2190000		Yujin Ahn gains Devotion from Ifrit-Egi
00:03:06.3090000		Dengue Fever gains Asylum from Dengue Fever
00:03:06.3090000		Dengue Fever gains Asylum from Dengue Fever
00:03:06.3090000		Blue Fever gains Asylum from Dengue Fever
00:03:06.3090000		Minju Rose gains Asylum from Dengue Fever
00:03:06.3090000		Dan Tam gains Asylum from Dengue Fever
00:03:06.3090000		Yoo Rose gains Asylum from Dengue Fever
00:03:06.3090000		Yujin Ahn gains Asylum from Dengue Fever
00:03:06.3090000		Aihyooni Yoomi gains Asylum from Dengue Fever
00:03:06.3090000		Run Escape gains Asylum from Dengue Fever
00:03:06.3530000		Ramuh Shock Strike  0
00:03:06.3530000		Dengue Fever gains Devotion from Ifrit-Egi
00:03:06.3530000		Minju Rose prepares Fast Blade on Ramuh 5469
00:03:06.3530000		Minju Rose prepares Attack on Ramuh 2246
00:03:06.3970000		Yujin Ahn Onslaught Ramuh 4988
00:03:06.3970000		Ramuh Shock Strike  0
00:03:06.3970000		Ramuh gains Biolysis from Aihyooni Yoomi
00:03:06.4860000		Ramuh Shock Strike  0
00:03:06.4860000		Minju Rose gains Devotion from Ifrit-Egi
00:03:06.5750000		Ifrit-Egi prepares Burning Strike on Ramuh 5678 (DIRECT HIT)
00:03:06.5750000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:03:06.5750000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:03:06.5750000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:03:06.5750000		Ifrit-Egi gains The Wanderer's Minuet from Blue Fever
00:03:06.5750000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:03:06.5750000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:03:06.5750000		Demi-Phoenix gains The Wanderer's Minuet from Blue Fever
00:03:06.5750000		Eos gains The Wanderer's Minuet from Blue Fever
00:03:06.5750000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:03:06.5750000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:03:06.6190000		Blue Fever Shot Ramuh 4127
00:03:06.6190000		Ramuh Shock Strike  0
00:03:06.6190000		Yujin Ahn Storm's Path Ramuh 19087
00:03:06.6190000		Blue Fever prepares Pitch Perfect on Ramuh 27370 (DIRECT HIT)
00:03:06.7090000		Yoo Rose prepares Brand Of Purgatory on Ramuh 22613
00:03:06.7540000		Aihyooni Yoomi gains Aetherflow from Aihyooni Yoomi
00:03:06.7540000		Aihyooni Yoomi prepares Aetherflow on Aihyooni Yoomi 1000
00:03:06.7990000		Run Escape Fester Ramuh 5128
00:03:06.8880000		Minju Rose Attack Ramuh 2246
00:03:06.9330000		Dengue Fever prepares Afflatus Misery on Ramuh 62920
00:03:06.9770000		Minju Rose Fast Blade Ramuh 5469
00:03:06.9770000		Dan Tam prepares Attack on Ramuh 3869
00:03:07.0210000		Demi-Phoenix prepares Scarlet Flame on Ramuh 9616 (DIRECT HIT)
00:03:07.2440000		Blue Fever Burst Shot Ramuh 13880
00:03:07.2440000		Ramuh Shock Strike  0
00:03:07.2880000		Ramuh Shock Strike  0
00:03:07.3760000		Ifrit-Egi Burning Strike Ramuh 5678
00:03:07.4210000		Blue Fever Pitch Perfect Ramuh 27370
00:03:07.5100000		Dan Tam Attack Ramuh 3869
00:03:07.5100000		Yoo Rose Brand Of Purgatory Ramuh 22613
00:03:07.5100000		Dengue Fever Afflatus Misery Ramuh 62920
00:03:07.5990000		Dan Tam prepares Spinning Edge on Ramuh 8874
00:03:07.5990000		Yujin Ahn prepares Heavy Swing on Ramuh 6678
00:03:07.6880000		Run Escape prepares Ruin IV on Ramuh 15032
00:03:07.8210000		Blue Fever prepares Battle Voice on Dan Tam 
00:03:07.8210000		Blue Fever prepares Battle Voice on Aihyooni Yoomi 
00:03:07.8210000		Blue Fever prepares Battle Voice on Dengue Fever 
00:03:07.8210000		Blue Fever prepares Battle Voice on Yoo Rose 
00:03:07.8210000		Blue Fever prepares Battle Voice on Run Escape 
00:03:07.8210000		Blue Fever prepares Battle Voice on Yujin Ahn 
00:03:07.8210000		Blue Fever prepares Battle Voice on Minju Rose 
00:03:07.9990000		Dan Tam Spinning Edge Ramuh 8874
00:03:08.1330000		Yujin Ahn Heavy Swing Ramuh 6678
00:03:08.2220000		Aihyooni Yoomi prepares Ruin II on Ramuh 17473 (DIRECT HIT)
00:03:08.3550000		Dengue Fever prepares Presence Of Mind on Dengue Fever 
00:03:08.4440000		Ramuh Shock Strike  0
00:03:08.4440000		Dan Tam gains Battle Voice from Blue Fever
00:03:08.4890000		Run Escape Ruin IV Ramuh 15032
00:03:08.4890000		Blue Fever prepares Refulgent Arrow on Ramuh 15643
00:03:08.5770000		Ramuh Shock Strike  0
00:03:08.5770000		Aihyooni Yoomi gains Battle Voice from Blue Fever
00:03:08.5770000		Eos gains Battle Voice from Blue Fever
00:03:08.6220000		Minju Rose prepares Attack on Ramuh 3729 (CRITICAL)
00:03:08.7110000		Ramuh Shock Strike  0
00:03:08.7110000		Dengue Fever gains Battle Voice from Blue Fever
00:03:08.8000000		Ifrit-Egi prepares Flaming Crush on Ramuh 14159
00:03:08.8000000		Minju Rose prepares Riot Blade on Ramuh 8669
00:03:08.8440000		Ramuh Shock Strike  0
00:03:08.8440000		Yoo Rose gains Battle Voice from Blue Fever
00:03:08.8440000		Ruby Carbuncle gains The Wanderer's Minuet from Blue Fever
00:03:08.8440000		Ruby Carbuncle gains Well Fed from Yoo Rose
00:03:08.8440000		Ruby Carbuncle gains Battle Voice from Blue Fever
00:03:08.8890000		Ramuh Shock Strike  0
00:03:08.8890000		Dengue Fever gains Presence Of Mind from Dengue Fever
00:03:08.8890000		Yujin Ahn prepares Attack on Ramuh 6347 (CRITICAL)
00:03:08.9330000		Eos prepares Embrace on Minju Rose +4544
00:03:08.9330000		Blue Fever prepares Shot on Ramuh 3861
00:03:08.9770000		Ramuh Shock Strike  0
00:03:08.9770000		Run Escape gains Battle Voice from Blue Fever
00:03:08.9780000		Ifrit-Egi gains Battle Voice from Blue Fever
00:03:09.0670000		The limit break guage has been updated to 10710. 3 bars are available.
00:03:09.1120000		Ramuh Shock Strike  0
00:03:09.1120000		Yujin Ahn gains Battle Voice from Blue Fever
00:03:09.1120000		Yoo Rose prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:03:09.1560000		Minju Rose Attack Ramuh 3729
00:03:09.1560000		Aihyooni Yoomi Ruin II Ramuh 17473
00:03:09.1560000		Ramuh prepares Executor Summons on Ramuh 19388
00:03:09.1560000		Dan Tam prepares Attack on Ramuh 4903 (DIRECT HIT)
00:03:09.1560000		Aihyooni Yoomi prepares Aetherpact on Minju Rose 
00:03:09.2450000		Ramuh Shock Strike  0
00:03:09.2450000		Minju Rose gains Battle Voice from Blue Fever
00:03:09.3350000		Run Escape prepares Firebird Trance on Run Escape 
00:03:09.3780000		Demi-Phoenix gains The Wanderer's Minuet from Blue Fever
00:03:09.3780000		Demi-Phoenix gains Battle Voice from Blue Fever
00:03:09.3780000		Demi-Phoenix gains Devotion from Ifrit-Egi
00:03:09.4240000		Yujin Ahn Attack Ramuh 6347
00:03:09.4690000		Ruby Carbuncle prepares Burning Strike on Ramuh 4843 (DIRECT HIT)
00:03:09.4690000		Blue Fever gains Asylum from Dengue Fever
00:03:09.4690000		Minju Rose gains Asylum from Dengue Fever
00:03:09.4690000		Dan Tam gains Asylum from Dengue Fever
00:03:09.4690000		Yoo Rose gains Asylum from Dengue Fever
00:03:09.4690000		Dengue Fever gains Asylum from Dengue Fever
00:03:09.4690000		Yujin Ahn gains Asylum from Dengue Fever
00:03:09.4690000		Aihyooni Yoomi gains Asylum from Dengue Fever
00:03:09.4690000		Run Escape gains Asylum from Dengue Fever
00:03:09.5590000		Minju Rose Riot Blade Ramuh 8669
00:03:09.5590000		Eos Embrace Minju Rose 4544
00:03:09.5590000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:03:09.5590000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:03:09.5590000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:03:09.5590000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:03:09.5590000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:03:09.5590000		Eos gains The Wanderer's Minuet from Blue Fever
00:03:09.5590000		Ruby Carbuncle gains The Wanderer's Minuet from Blue Fever
00:03:09.5590000		Demi-Phoenix gains The Wanderer's Minuet from Blue Fever
00:03:09.5590000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:03:09.5590000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:03:09.6920000		Blue Fever Shot Ramuh 3861
00:03:09.6920000		Dan Tam Attack Ramuh 4903
00:03:09.6920000		Dan Tam prepares Gust Slash on Ramuh 16259 (DIRECT HIT)
00:03:09.7360000		Ruby Carbuncle gains Summon Order from Ramuh
00:03:09.8260000		Yoo Rose prepares Aetherpact on Yoo Rose +239 (CRITICAL)
00:03:09.9150000		Yujin Ahn prepares Maim on Ramuh 14843 (CRITICAL)
00:03:09.9600000		Blue Fever Refulgent Arrow Ramuh 15643
00:03:09.9600000		Eos gains Summon Order III from Minju Rose
00:03:10.0050000		Eos prepares Fey Union on Minju Rose 
00:03:10.0490000		Ruby Carbuncle prepares Crimson Cyclone on Ramuh 16092 (DIRECT HIT)
00:03:10.0940000		Dan Tam Gust Slash Ramuh 16259
00:03:10.1830000		Ramuh prepares Unknown_4Bc9 on Minju Rose 27755
00:03:10.1830000		Run Escape prepares Fountain Of Fire on Ramuh 25678 (CRITICAL)
00:03:10.1830000		Run Escape gains Hellish Conduit from Run Escape
00:03:10.2710000		Ruby Carbuncle Burning Strike Ramuh 4843
00:03:10.3600000		Demi-Phoenix prepares Everlasting Flight on Run Escape +1868 (CRITICAL)
00:03:10.3600000		Demi-Phoenix prepares Everlasting Flight on Yujin Ahn +1868 (CRITICAL)
00:03:10.3600000		Demi-Phoenix prepares Everlasting Flight on Aihyooni Yoomi +1868 (CRITICAL)
00:03:10.3600000		Demi-Phoenix prepares Everlasting Flight on Dan Tam +1868 (CRITICAL)
00:03:10.3600000		Demi-Phoenix prepares Everlasting Flight on Blue Fever +1868 (CRITICAL)
00:03:10.3600000		Demi-Phoenix prepares Everlasting Flight on Yoo Rose +1868 (CRITICAL)
00:03:10.3600000		Demi-Phoenix prepares Everlasting Flight on Minju Rose +1868 (CRITICAL)
00:03:10.3600000		Demi-Phoenix prepares Everlasting Flight on Dengue Fever +1868 (CRITICAL)
00:03:10.4490000		Ruby Carbuncle gains Summon Order IV from Ruby Carbuncle
00:03:10.5370000		Yujin Ahn Maim Ramuh 14843
00:03:10.6710000		Minju Rose gains Fey Union from Eos
00:03:10.6710000		Eos gains Fey Union from Eos
00:03:10.6710000		Ruby Carbuncle Crimson Cyclone Ramuh 16092
00:03:10.6710000		Yoo Rose gains Further Ruin from Yoo Rose
00:03:10.7160000		Dan Tam prepares Trick Attack on Ramuh 38845 (CRITICAL)
00:03:10.7160000		Ramuh gains Vulnerability Up from Dan Tam
00:03:10.8480000		Dengue Fever prepares Glare on Ramuh 20849
00:03:10.8930000		Minju Rose prepares Attack on Ramuh 3052 (DIRECT HIT)
00:03:10.9370000		Blue Fever prepares Burst Shot on Ramuh 18278 (CRITICAL)
00:03:10.9820000		Ramuh Unknown_4Bc9 Minju Rose 27755
00:03:10.9820000		Run Escape prepares Tri-Disaster on Ramuh 26407 (CRITICAL)
00:03:10.9820000		Ramuh gains Bio III from Run Escape
00:03:10.9820000		Ramuh gains Miasma III from Run Escape
00:03:11.1600000		Minju Rose prepares Royal Authority on Ramuh 16749
00:03:11.1600000		Minju Rose gains Sword Oath from Minju Rose
00:03:11.2490000		Run Escape Fountain Of Fire Ramuh 25678
00:03:11.2940000		Run Escape gains Everlasting Flight from Demi-Phoenix
00:03:11.3380000		Dan Tam prepares Attack on Ramuh 3795
00:03:11.4260000		Minju Rose Attack Ramuh 3052
00:03:11.4260000		Yujin Ahn gains Everlasting Flight from Demi-Phoenix
00:03:11.5160000		Dan Tam Trick Attack Ramuh 38845
00:03:11.5600000		Aihyooni Yoomi gains Everlasting Flight from Demi-Phoenix
00:03:11.5600000		Yoo Rose prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:03:11.6050000		Blue Fever prepares Sidewinder on Ramuh 30000 (CRITICAL)
00:03:11.6940000		Dan Tam gains Everlasting Flight from Demi-Phoenix
00:03:11.7390000		Minju Rose Royal Authority Ramuh 16749
00:03:11.7830000		Run Escape Tri-Disaster Ramuh 26407
00:03:11.7830000		Dan Tam prepares Shadow Fang on Ramuh 8265
00:03:11.7830000		Run Escape prepares Enkindle Phoenix on Ramuh 
00:03:11.8270000		Blue Fever gains Everlasting Flight from Demi-Phoenix
00:03:11.8720000		Dan Tam Attack Ramuh 3795
00:03:11.8720000		Minju Rose prepares Fight Or Flight on Minju Rose 
00:03:11.9610000		Yoo Rose gains Everlasting Flight from Demi-Phoenix
00:03:12.0050000		Blue Fever prepares Shot on Ramuh 6700 (CRITICAL)
00:03:12.0500000		The limit break guage has been updated to 10880. 3 bars are available.
00:03:12.0940000		Minju Rose gains Everlasting Flight from Demi-Phoenix
00:03:12.1380000		Blue Fever Sidewinder Ramuh 30000
00:03:12.1380000		Dengue Fever Glare Ramuh 20849
00:03:12.1830000		Ruby Carbuncle gains Summon Order II from Ruby Carbuncle
00:03:12.2270000		Dengue Fever gains Everlasting Flight from Demi-Phoenix
00:03:12.2270000		Ruby Carbuncle prepares Flaming Crush on Ramuh 20185 (CRITICAL)
00:03:12.2280000		Yujin Ahn prepares Storm's Eye on Ramuh 12089
00:03:12.2720000		Yujin Ahn prepares Attack on Ramuh 4265
00:03:12.3170000		Dan Tam Shadow Fang Ramuh 8265
00:03:12.3170000		Ramuh gains Shadow Fang from Dan Tam
00:03:12.4060000		Blue Fever Burst Shot Ramuh 18278
00:03:12.4060000		Demi-Phoenix gains Summon Order III from Ramuh
00:03:12.4510000		Demi-Phoenix prepares Revelation on Ramuh 44359 (DIRECT HIT)
00:03:12.4510000		Blue Fever gains Asylum from Dengue Fever
00:03:12.4510000		Minju Rose gains Asylum from Dengue Fever
00:03:12.4510000		Dan Tam gains Asylum from Dengue Fever
00:03:12.4510000		Yoo Rose gains Asylum from Dengue Fever
00:03:12.4510000		Dengue Fever gains Asylum from Dengue Fever
00:03:12.4510000		Yujin Ahn gains Asylum from Dengue Fever
00:03:12.4510000		Aihyooni Yoomi gains Asylum from Dengue Fever
00:03:12.4510000		Run Escape gains Asylum from Dengue Fever
00:03:12.4950000		Minju Rose gains Fight Or Flight from Minju Rose
00:03:12.5400000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:03:12.5400000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:03:12.5400000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:03:12.5400000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:03:12.5400000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:03:12.5400000		Eos gains The Wanderer's Minuet from Blue Fever
00:03:12.5400000		Ruby Carbuncle gains The Wanderer's Minuet from Blue Fever
00:03:12.5400000		Demi-Phoenix gains The Wanderer's Minuet from Blue Fever
00:03:12.5400000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:03:12.5400000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:03:12.6290000		Aihyooni Yoomi prepares Broil III on Ramuh 18808
00:03:12.6730000		Run Escape prepares Brand Of Purgatory on Ramuh 38550 (CRITICAL)
00:03:12.7620000		Blue Fever Shot Ramuh 6700
00:03:12.8070000		Yujin Ahn Attack Ramuh 4265
00:03:12.8070000		Ruby Carbuncle prepares Burning Strike on Ramuh 4085
00:03:12.8070000		Dan Tam prepares Dream Within A Dream on Ramuh 10269 (DIRECT HIT)
00:03:12.8070000		Dan Tam prepares Dream Within A Dream on Ramuh 16061 (CRITICAL)
00:03:12.8070000		Dan Tam prepares Dream Within A Dream on Ramuh 16177 (CRITICAL)
00:03:12.8070000		Dan Tam gains Assassinate Ready from Dan Tam
00:03:12.9850000		Dengue Fever prepares Glare on Ramuh 22060
00:03:13.1190000		Yoo Rose gains Aetherflow from Yoo Rose
00:03:13.1190000		Yoo Rose prepares Energy Drain on Ramuh 8662 (DIRECT HIT)
00:03:13.1630000		Minju Rose prepares Attack on Ramuh 3791 (DIRECT HIT)
00:03:13.2080000		Ramuh prepares Unknown_4Bc9 on Minju Rose +21100 (CRITICAL)
00:03:13.2080000		Aihyooni Yoomi prepares Ruin II on Ramuh 14714
00:03:13.3860000		Ruby Carbuncle Flaming Crush Ramuh 20185
00:03:13.3860000		Yoo Rose gains Further Ruin from Yoo Rose
00:03:13.4310000		Aihyooni Yoomi Broil III Ramuh 18808
00:03:13.4310000		Blue Fever prepares Burst Shot on Ramuh 18337 (CRITICAL)
00:03:13.4760000		Demi-Phoenix Revelation Ramuh 44359
00:03:13.4760000		Run Escape Brand Of Purgatory Ramuh 38550
00:03:13.4760000		Run Escape prepares Fester on Ramuh 31317 (CRITICAL)
00:03:13.5210000		Dan Tam Dream Within A Dream Ramuh 10269
00:03:13.5210000		Minju Rose prepares Atonement on Ramuh 21128
00:03:13.5210000		Dan Tam prepares Attack on Ramuh 5121 (DIRECT HIT)
00:03:13.5210000		Minju Rose gains Fey Union from Eos
00:03:13.5210000		Minju Rose gains Sword Oath from Minju Rose
00:03:13.6100000		Ruby Carbuncle Burning Strike Ramuh 4085
00:03:13.6540000		Dan Tam Dream Within A Dream Ramuh 16061
00:03:13.6990000		Minju Rose Attack Ramuh 3791
00:03:13.7870000		Dan Tam Dream Within A Dream Ramuh 16177
00:03:13.8320000		Yujin Ahn gains Surge Protection from 
00:03:13.8760000		Yujin Ahn Storm's Eye Ramuh 12089
00:03:13.8760000		Yujin Ahn gains Storm's Eye from Yujin Ahn
00:03:13.8760000		Dan Tam prepares Chi on Dan Tam 
00:03:13.8760000		Dan Tam gains Mudra from Dan Tam
00:03:14.0100000		Ramuh Unknown_4Bc9 Minju Rose 21100
00:03:14.0540000		Dan Tam Attack Ramuh 5121
00:03:14.1430000		Yoo Rose Energy Drain Ramuh 8662
00:03:14.1430000		Aihyooni Yoomi Ruin II Ramuh 14714
00:03:14.1880000		Aihyooni Yoomi gains Aetherflow from Aihyooni Yoomi
00:03:14.1880000		Aihyooni Yoomi prepares Energy Drain on Ramuh 13088 (DIRECT HIT)
00:03:14.2320000		Minju Rose prepares Intervene on Ramuh 12198 (CRITICAL)
00:03:14.2770000		Dengue Fever Glare Ramuh 22060
00:03:14.3660000		Dan Tam prepares Jin on Dan Tam 
00:03:14.3660000		Dan Tam gains Mudra from Dan Tam
00:03:14.4110000		Run Escape Fester Ramuh 31317
00:03:14.4550000		Demi-Phoenix prepares Scarlet Flame on Ramuh 8344
00:03:14.6760000		Blue Fever prepares Bloodletter on Ramuh 7792
00:03:14.8100000		Minju Rose Intervene Ramuh 12198
00:03:14.8100000		Minju Rose Atonement Ramuh 21128
00:03:14.8990000		Blue Fever Burst Shot Ramuh 18337
00:03:14.8990000		Dan Tam prepares Hyosho Ranryu on Ramuh 77238 (DIRECT HIT)
00:03:14.9440000		Minju Rose prepares Rampart on Minju Rose 
00:03:14.9440000		Raiden prepares Unknown_4E61 on Yujin Ahn 8832
00:03:15.0330000		The limit break guage has been updated to 11050. 3 bars are available.
00:03:15.0770000		Blue Fever prepares Shot on Ramuh 4226
00:03:15.0770000		Dengue Fever prepares Glare on Ramuh 32714 (CRITICAL)
00:03:15.1660000		Run Escape prepares Fountain Of Fire on Ramuh 13199
00:03:15.1660000		Run Escape gains Hellish Conduit from Run Escape
