-00:00:01.4320000		Dengue Fever casts Glare on Ramuh
00:04:13.3910000		Dan Tam gains Assassinate Ready from Dan Tam
00:04:13.4350000		Yoo Rose prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:04:13.4790000		Ruby Carbuncle prepares Burning Strike on Ramuh 8266 (CRITICAL)
00:04:13.5230000		Yujin Ahn Onslaught Ramuh 3091
00:04:13.5230000		Blue Fever prepares Burst Shot on Ramuh 20626 (CRITICAL)
00:04:13.6120000		Yujin Ahn Attack Ramuh 4208
00:04:13.6120000		Aihyooni Yoomi prepares Ruin II on Ramuh 13587
00:04:13.6560000		Ifrit-Egi Burning Strike Ramuh 8377
00:04:13.6560000		Dan Tam prepares Attack on Ramuh 5826 (CRITICAL)
00:04:13.7450000		Blue Fever Shot Ramuh 7624
00:04:13.9230000		Will Of Ramuh gains Unknown_808 from 
00:04:13.9670000		Ramuh Impact  0
00:04:14.0560000		Ifrit-Egi gains Summon Order from Ramuh
00:04:14.1000000		Dan Tam Dream Within A Dream Ramuh 9494
00:04:14.1000000		Ramuh Impact  0
00:04:14.1000000		Ruby Carbuncle gains Summon Order from Ramuh
00:04:14.1000000		Ifrit-Egi prepares Crimson Cyclone on Ramuh 13066
00:04:14.1450000		Ruby Carbuncle prepares Crimson Cyclone on Ramuh 13643
00:04:14.1450000		Yoo Rose prepares Enkindle: Inferno on Ramuh +239 (CRITICAL)
00:04:14.1450000		Run Escape prepares Enkindle: Inferno on Ramuh +239 (CRITICAL)
00:04:14.1450000		The limit break guage has been updated to 14450. 3 bars are available.
00:04:14.1890000		Dan Tam Attack Ramuh 5826
00:04:14.2340000		Dan Tam Dream Within A Dream Ramuh 15236
00:04:14.2780000		Ruby Carbuncle Burning Strike Ramuh 8266
00:04:14.3670000		Dan Tam Dream Within A Dream Ramuh 9915
00:04:14.5000000		Minju Rose prepares Fast Blade on Ramuh 5672
00:04:14.5000000		Yujin Ahn prepares Maim on Ramuh 9765
00:04:14.5440000		Aihyooni Yoomi Ruin II Ramuh 13587
00:04:14.6330000		Minju Rose prepares Attack on Ramuh 2451
00:04:14.7220000		Ifrit-Egi Crimson Cyclone Ramuh 13066
00:04:14.7220000		Run Escape gains Further Ruin from Run Escape
00:04:14.7220000		Ramuh prepares Unknown_4Bc9 on Minju Rose +21474 (CRITICAL)
00:04:14.7220000		Aihyooni Yoomi prepares Excogitation on Minju Rose 
00:04:14.7670000		Ruby Carbuncle Crimson Cyclone Ramuh 13643
00:04:14.7670000		Yoo Rose gains Further Ruin from Yoo Rose
00:04:14.7670000		Dan Tam prepares Chi on Dan Tam 
00:04:14.7670000		Dan Tam gains Mudra from Dan Tam
00:04:14.8110000		Ruby Carbuncle gains Summon Order III from Ramuh
00:04:14.8110000		Ifrit-Egi gains Summon Order III from Ramuh
00:04:14.8560000		Ifrit-Egi prepares Inferno on Ramuh 21093 (DIRECT HIT)
00:04:14.8560000		Ruby Carbuncle prepares Inferno on Ramuh 15972
00:04:14.8560000		Blue Fever prepares Barrage on Blue Fever 128 (DIRECT HIT)
00:04:14.8560000		Blue Fever gains Barrage from Blue Fever
00:04:14.8560000		Blue Fever gains Straight Shot Ready from Blue Fever
00:04:14.9000000		Eos prepares Embrace on Minju Rose +7046 (CRITICAL)
00:04:14.9890000		Blue Fever Burst Shot Ramuh 20626
00:04:14.9890000		Ramuh Impact  0
00:04:15.1220000		Minju Rose Fast Blade Ramuh 5672
00:04:15.1220000		Yujin Ahn Maim Ramuh 9765
00:04:15.1670000		Minju Rose Attack Ramuh 2451
00:04:15.2550000		Dengue Fever prepares Glare on Ramuh 21072
00:04:15.3000000		Dan Tam prepares Jin on Dan Tam 
00:04:15.3000000		Dan Tam gains Mudra from Dan Tam
00:04:15.4320000		Yujin Ahn gains Surge Protection from 
00:04:15.4760000		Ramuh Impact  0
00:04:15.5200000		Ramuh Unknown_4Bc9 Minju Rose 21474
00:04:15.5200000		Eos Embrace Minju Rose 7046
00:04:15.5200000		Ramuh Impact  0
00:04:15.5200000		Minju Rose gains Excogitation from Aihyooni Yoomi
00:04:15.6080000		Ramuh prepares Unknown_4Bcb on  
00:04:15.7860000		Ifrit-Egi Inferno Ramuh 21093
00:04:15.7860000		Ramuh gains Inferno from Ifrit-Egi
00:04:15.7860000		Ruby Carbuncle Inferno Ramuh 15972
00:04:15.7860000		Ramuh gains Inferno from Ruby Carbuncle
00:04:15.7860000		Dan Tam prepares Hyosho Ranryu on Ramuh 118739 (CRITICAL)
00:04:15.8300000		Blue Fever prepares Shot on Ramuh 4600
00:04:15.8750000		Blue Fever prepares Refulgent Arrow on Ramuh 27581 (CRITICAL)
00:04:15.8750000		Blue Fever prepares Refulgent Arrow on Ramuh 23495 (DIRECT HIT)
00:04:15.8750000		Blue Fever prepares Refulgent Arrow on Ramuh 23220 (DIRECT HIT)
00:04:15.8750000		Dan Tam prepares Attack on Ramuh 3676
00:04:15.9200000		Dengue Fever prepares Regen on Yujin Ahn +158 (CRITICAL)
00:04:15.9640000		Yoo Rose prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:04:15.9640000		Run Escape prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:04:16.1420000		Minju Rose gains Army's Paeon from Blue Fever
00:04:16.1420000		Ifrit-Egi gains Army's Paeon from Blue Fever
00:04:16.1420000		Dan Tam gains Army's Paeon from Blue Fever
00:04:16.1420000		Yoo Rose gains Army's Paeon from Blue Fever
00:04:16.1420000		Eos gains Army's Paeon from Blue Fever
00:04:16.1420000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:04:16.1420000		Dengue Fever gains Army's Paeon from Blue Fever
00:04:16.1420000		Yujin Ahn gains Army's Paeon from Blue Fever
00:04:16.1420000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:04:16.1420000		Run Escape gains Army's Paeon from Blue Fever
00:04:16.4080000		Dan Tam Hyosho Ranryu Ramuh 118739
00:04:16.4080000		Dan Tam Attack Ramuh 3676
00:04:16.4520000		Yujin Ahn prepares Attack on Ramuh 4186
00:04:16.5850000		Blue Fever Shot Ramuh 4600
00:04:16.5850000		Dengue Fever Glare Ramuh 21072
00:04:16.6290000		Ruby Carbuncle gains Summon Order II from Ruby Carbuncle
00:04:16.6290000		Ifrit-Egi gains Summon Order II from Ifrit-Egi
00:04:16.7630000		Yoo Rose prepares Tri-Disaster on Ramuh 25168 (DIRECT HIT)
00:04:16.7630000		Ramuh gains Bio III from Yoo Rose
00:04:16.7630000		Ramuh gains Miasma III from Yoo Rose
00:04:16.9400000		Ramuh Impact  0
00:04:16.9400000		Yujin Ahn gains Regen from Dengue Fever
00:04:16.9840000		Yujin Ahn Attack Ramuh 4186
00:04:17.1180000		The limit break guage has been updated to 14620. 3 bars are available.
00:04:17.3390000		Blue Fever Refulgent Arrow Ramuh 27581
00:04:17.3390000		Dan Tam prepares Ten on Dan Tam 
00:04:17.3390000		Dan Tam gains Mudra from Dan Tam
00:04:17.4720000		Blue Fever Refulgent Arrow Ramuh 23495
00:04:17.5610000		Yoo Rose Tri-Disaster Ramuh 25168
00:04:17.6050000		Blue Fever Refulgent Arrow Ramuh 23220
00:04:17.8260000		Dan Tam prepares Chi on Dan Tam 
00:04:17.8260000		Dan Tam gains Mudra from Dan Tam
00:04:17.8700000		Yujin Ahn prepares Raw Intuition on Yujin Ahn 
00:04:18.0910000		Yujin Ahn gains Braced from 
00:04:18.1350000		Blue Fever prepares Burst Shot on Ramuh 19131 (CRITICAL)
00:04:18.2680000		Ruby Carbuncle prepares Burning Strike on Ramuh 4228
00:04:18.3570000		Dan Tam prepares Raiton on Ramuh 39749 (DIRECT HIT)
00:04:18.4900000		Run Escape prepares Ruin III on Ramuh 14167
00:04:18.5340000		Ramuh Impact  0
00:04:18.5340000		Yujin Ahn gains Raw Intuition from Yujin Ahn
00:04:18.5340000		Blue Fever prepares Shot on Ramuh 4436
00:04:18.5780000		Eos prepares Embrace on Minju Rose +4214
00:04:18.8460000		Ruby Carbuncle prepares Flaming Crush on Ramuh 13704
00:04:18.8460000		Aihyooni Yoomi prepares Broil III on Ramuh 29536 (CRITICAL)
00:04:19.0230000		Dan Tam prepares Ten Chi Jin on Dan Tam 1186 (DIRECT HIT)
00:04:19.0230000		Dan Tam gains Ten Chi Jin from Dan Tam
00:04:19.0670000		Dan Tam Raiton Ramuh 39749
00:04:19.0670000		Ramuh Impact  0
00:04:19.0670000		Ruby Carbuncle Burning Strike Ramuh 4228
00:04:19.0670000		Ifrit-Egi prepares Burning Strike on Ramuh 5443 (DIRECT HIT)
00:04:19.1550000		Yujin Ahn prepares Vengeance on Yujin Ahn +89 (CRITICAL)
00:04:19.1550000		Minju Rose gains Army's Paeon from Blue Fever
00:04:19.1550000		Ifrit-Egi gains Army's Paeon from Blue Fever
00:04:19.1550000		Dan Tam gains Army's Paeon from Blue Fever
00:04:19.1550000		Yoo Rose gains Army's Paeon from Blue Fever
00:04:19.1550000		Eos gains Army's Paeon from Blue Fever
00:04:19.1550000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:04:19.1550000		Dengue Fever gains Army's Paeon from Blue Fever
00:04:19.1550000		Yujin Ahn gains Army's Paeon from Blue Fever
00:04:19.1550000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:04:19.1550000		Run Escape gains Army's Paeon from Blue Fever
00:04:19.1990000		Eos Embrace Minju Rose 4214
00:04:19.2880000		Blue Fever Shot Ramuh 4436
00:04:19.2880000		Run Escape Ruin III Ramuh 14167
00:04:19.4210000		Ramuh Unknown_4Bcb  0
00:04:19.5990000		Blue Fever Burst Shot Ramuh 19131
00:04:19.6440000		Aihyooni Yoomi Broil III Ramuh 29536
00:04:19.6440000		Ifrit-Egi prepares Flaming Crush on Ramuh 17734 (DIRECT HIT)
00:04:19.7760000		Yujin Ahn gains Vengeance from Yujin Ahn
00:04:19.7760000		Yujin Ahn gains Vulnerability Down from Yujin Ahn
00:04:19.8210000		Yujin Ahn prepares Attack on Ramuh 6504 (CRITICAL)
00:04:19.8650000		Ifrit-Egi Burning Strike Ramuh 5443
00:04:19.8650000		Dan Tam prepares Fuma Shuriken on Ramuh 31372 (CRITICAL)
00:04:19.8650000		Dan Tam gains Ten Chi Jin from Dan Tam
00:04:19.9980000		Ruby Carbuncle Flaming Crush Ramuh 13704
00:04:19.9980000		Yoo Rose gains Further Ruin from Yoo Rose
00:04:20.1300000		The limit break guage has been updated to 14790. 3 bars are available.
00:04:20.3080000		Blue Fever prepares Burst Shot on Ramuh 12037
00:04:20.3080000		Blue Fever gains Straight Shot Ready from Blue Fever
00:04:20.3530000		Yujin Ahn Attack Ramuh 6504
00:04:20.3530000		Yoo Rose prepares Ruin III on Ramuh 26530 (CRITICAL)
00:04:20.3970000		Dengue Fever prepares Glare on Ramuh 33148 (CRITICAL)
00:04:20.4860000		Yujin Ahn prepares Stand Firm on Yujin Ahn 
00:04:20.6180000		Yujin Ahn gains Standing Firm from Yujin Ahn
00:04:20.7540000		Dan Tam Fuma Shuriken Ramuh 31372
00:04:20.7980000		Ifrit-Egi Flaming Crush Ramuh 17734
00:04:20.7980000		Run Escape gains Further Ruin from Run Escape
00:04:20.8430000		Dan Tam prepares Raiton on Ramuh 47810 (CRITICAL)
00:04:20.8430000		Dan Tam gains Ten Chi Jin from Dan Tam
00:04:20.9760000		Run Escape prepares Ruin III on Ramuh 28085 (CRITICAL)
00:04:21.1550000		Yoo Rose Ruin III Ramuh 26530
00:04:21.2430000		Blue Fever prepares Shot on Ramuh 6988 (CRITICAL)
00:04:21.5580000		Dan Tam Raiton Ramuh 47810
00:04:21.5580000		Ruby Carbuncle prepares Burning Strike on Ramuh 5097 (DIRECT HIT)
00:04:21.6910000		Dengue Fever Glare Ramuh 33148
00:04:21.7350000		Run Escape prepares Deathflare on Ramuh 34148 (DIRECT HIT)
00:04:21.7800000		Blue Fever Burst Shot Ramuh 12037
00:04:21.7800000		Run Escape Ruin III Ramuh 28085
00:04:21.8690000		Dan Tam prepares Suiton on Ramuh 38243 (CRITICAL)
00:04:21.8690000		Dan Tam gains Suiton from Dan Tam
00:04:22.0020000		Blue Fever Shot Ramuh 6988
00:04:22.1350000		Minju Rose gains Army's Paeon from Blue Fever
00:04:22.1350000		Ifrit-Egi gains Army's Paeon from Blue Fever
00:04:22.1350000		Dan Tam gains Army's Paeon from Blue Fever
00:04:22.1350000		Yoo Rose gains Army's Paeon from Blue Fever
00:04:22.1350000		Eos gains Army's Paeon from Blue Fever
00:04:22.1350000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:04:22.1350000		Dengue Fever gains Army's Paeon from Blue Fever
00:04:22.1350000		Yujin Ahn gains Army's Paeon from Blue Fever
00:04:22.1350000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:04:22.1350000		Run Escape gains Army's Paeon from Blue Fever
00:04:22.2690000		Aihyooni Yoomi prepares Broil III on Ramuh 23386 (DIRECT HIT)
00:04:22.3570000		Ruby Carbuncle Burning Strike Ramuh 5097
00:04:22.3570000		Ifrit-Egi prepares Burning Strike on Ramuh 5411 (DIRECT HIT)
00:04:22.4910000		Ramuh prepares Centaur's Charge on Ramuh 19373
00:04:22.4910000		Run Escape prepares Summon Bahamut on Run Escape 
00:04:22.5350000		Run Escape Deathflare Ramuh 34148
00:04:22.5360000		Blue Fever prepares Iron Jaws on Ramuh 5296
00:04:22.8010000		Yoo Rose prepares Ruin III on Ramuh 16992 (DIRECT HIT)
00:04:22.8450000		Dan Tam Suiton Ramuh 38243
00:04:22.8450000		Aihyooni Yoomi prepares Ruin II on Ramuh 21103 (CRITICAL)
00:04:22.9780000		The limit break guage has been updated to 15090. 3 bars are available.
00:04:22.9780000		Ramuh prepares Centaur's Charge on Yujin Ahn 118391
00:04:22.9780000		Ramuh prepares Centaur's Charge on Aihyooni Yoomi 55893
00:04:22.9780000		Ramuh prepares Centaur's Charge on Dengue Fever 52733
00:04:22.9780000		Ramuh prepares Centaur's Charge on Blue Fever 52668
00:04:22.9780000		Ramuh prepares Centaur's Charge on Dan Tam 53464
00:04:22.9780000		Ramuh prepares Centaur's Charge on Yoo Rose 52163
00:04:22.9780000		Ramuh prepares Centaur's Charge on Run Escape +44886 (CRITICAL)
00:04:22.9780000		Ramuh prepares Centaur's Charge on Minju Rose +24556 (CRITICAL)
00:04:23.0670000		Aihyooni Yoomi Broil III Ramuh 23386
00:04:23.1120000		The limit break guage has been updated to 15260. 3 bars are available.
00:04:23.2000000		Blue Fever Iron Jaws Ramuh 5296
00:04:23.2000000		Ramuh gains Stormbite from Blue Fever
00:04:23.2000000		Ramuh gains Caustic Bite from Blue Fever
00:04:23.3780000		Dan Tam prepares Ten on Dan Tam 
00:04:23.3780000		Dan Tam gains Mudra from Dan Tam
00:04:23.4220000		Yoo Rose prepares Ruin IV on Ramuh 30437 (CRITICAL)
00:04:23.4220000		Yoo Rose gains Further Ruin from Yoo Rose
00:04:23.4670000		Run Escape prepares Ruin IV on Ramuh 25659 (DIRECT HIT)
00:04:23.4670000		Run Escape gains Further Ruin from Run Escape
00:04:23.5110000		Ramuh Centaur's Charge Yujin Ahn 118391
00:04:23.5110000		Demi-Bahamut prepares Wyrmwave on Ramuh 8541
00:04:23.5110000		Yujin Ahn gains Surge Protection from 
00:04:23.5560000		Ramuh Centaur's Charge Aihyooni Yoomi 55893
00:04:23.6000000		Ramuh Centaur's Charge Dengue Fever 52733
00:04:23.6000000		Yoo Rose Ruin III Ramuh 16992
00:04:23.6440000		Ramuh Centaur's Charge Blue Fever 52668
00:04:23.6890000		Ramuh Centaur's Charge Dan Tam 53464
00:04:23.7330000		Ramuh Centaur's Charge Yoo Rose 52163
00:04:23.7770000		Ramuh Centaur's Charge Run Escape 44886
00:04:23.7770000		Aihyooni Yoomi Ruin II Ramuh 21103
00:04:23.8220000		Ramuh Centaur's Charge Minju Rose 24556
00:04:23.8220000		Blue Fever prepares Shot on Ramuh 6981 (CRITICAL)
00:04:24.2190000		Yoo Rose Ruin IV Ramuh 30437
00:04:24.2640000		Run Escape Ruin IV Ramuh 25659
00:04:24.3960000		Eos prepares Embrace on Yujin Ahn +4223
00:04:24.5750000		Blue Fever Shot Ramuh 6981
00:04:24.5750000		Demi-Bahamut Wyrmwave Ramuh 8541
00:04:24.7970000		Ruby Carbuncle prepares Burning Strike on Ramuh 4232
00:04:25.0180000		Eos Embrace Yujin Ahn 4223
00:04:25.1510000		Minju Rose gains Army's Paeon from Blue Fever
00:04:25.1510000		Dan Tam gains Army's Paeon from Blue Fever
00:04:25.1510000		Yoo Rose gains Army's Paeon from Blue Fever
00:04:25.1510000		Eos gains Army's Paeon from Blue Fever
00:04:25.1510000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:04:25.1510000		Demi-Bahamut gains Army's Paeon from Blue Fever
00:04:25.1510000		Dengue Fever gains Army's Paeon from Blue Fever
00:04:25.1510000		Yujin Ahn gains Army's Paeon from Blue Fever
00:04:25.1510000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:04:25.1510000		Run Escape gains Army's Paeon from Blue Fever
00:04:25.5930000		Ruby Carbuncle Burning Strike Ramuh 4232
00:04:26.1260000		The limit break guage has been updated to 15430. 3 bars are available.
00:04:26.1710000		Ramuh prepares Unknown_4Bc9 on Minju Rose +20585 (CRITICAL)
00:04:26.3040000		Run Escape prepares Ruin IV on Ramuh 26246 (DIRECT HIT)
00:04:26.3040000		Run Escape gains Further Ruin from Run Escape
00:04:26.3930000		Yoo Rose prepares Ruin IV on Ramuh 23998 (DIRECT HIT)
00:04:26.4370000		Demi-Bahamut prepares Wyrmwave on Ramuh 12896 (CRITICAL)
00:04:26.4370000		Dan Tam prepares Chi on Dan Tam 
00:04:26.4370000		Dan Tam gains Mudra from Dan Tam
00:04:26.4810000		Will Of Ramuh prepares Judgment Jolt on Will Of Ramuh 20046
00:04:26.4810000		Aihyooni Yoomi gains Aetherflow from Aihyooni Yoomi
00:04:26.4810000		Aihyooni Yoomi prepares Indomitability on Aihyooni Yoomi +17842
00:04:26.4810000		Aihyooni Yoomi prepares Indomitability on Dengue Fever +18098
00:04:26.4810000		Aihyooni Yoomi prepares Indomitability on Blue Fever +29308 (CRITICAL)
00:04:26.4810000		Aihyooni Yoomi prepares Indomitability on Dan Tam +29033 (CRITICAL)
00:04:26.4810000		Aihyooni Yoomi prepares Indomitability on Yujin Ahn +17866
00:04:26.4810000		Aihyooni Yoomi prepares Indomitability on Yoo Rose +17284
00:04:26.4810000		Aihyooni Yoomi prepares Indomitability on Minju Rose +18079
00:04:26.4810000		Aihyooni Yoomi prepares Indomitability on Run Escape +17209
00:04:26.5260000		Dengue Fever prepares Afflatus Rapture on Dengue Fever +13674
00:04:26.5260000		Dengue Fever prepares Afflatus Rapture on Blue Fever +21747 (CRITICAL)
00:04:26.5260000		Dengue Fever prepares Afflatus Rapture on Aihyooni Yoomi +14042
00:04:26.5260000		Dengue Fever prepares Afflatus Rapture on Dan Tam +13327
00:04:26.5260000		Dengue Fever prepares Afflatus Rapture on Yoo Rose +13451
00:04:26.5260000		Dengue Fever prepares Afflatus Rapture on Yujin Ahn +21011 (CRITICAL)
00:04:26.5260000		Dengue Fever prepares Afflatus Rapture on Minju Rose +13625
00:04:26.5260000		Dengue Fever prepares Afflatus Rapture on Run Escape +13465
00:04:26.7930000		Blue Fever prepares Burst Shot on Ramuh 12696
00:04:26.7930000		Blue Fever prepares Shot on Ramuh 7491 (CRITICAL)
00:04:26.9700000		Ramuh Unknown_4Bc9 Minju Rose 20585
00:04:27.1040000		Dengue Fever Afflatus Rapture Dengue Fever 13674
00:04:27.1040000		Aihyooni Yoomi Indomitability Aihyooni Yoomi 17842
00:04:27.1040000		Run Escape Ruin IV Ramuh 26246
00:04:27.1040000		Run Escape prepares Tri-Disaster on Ramuh 20504
00:04:27.1040000		Ramuh gains Bio III from Run Escape
00:04:27.1040000		Ramuh gains Miasma III from Run Escape
00:04:27.1480000		Dan Tam prepares Raiton on Ramuh 37445 (DIRECT HIT)
00:04:27.1930000		Yoo Rose Ruin IV Ramuh 23998
00:04:27.1930000		Aihyooni Yoomi prepares Ruin II on Ramuh 26315 (CRITICAL)
00:04:27.2370000		Dengue Fever Afflatus Rapture Blue Fever 21747
00:04:27.2370000		Aihyooni Yoomi Indomitability Dengue Fever 18098
00:04:27.2810000		Yoo Rose prepares Fester on Ramuh 24472 (DIRECT HIT)
00:04:27.3700000		Dengue Fever Afflatus Rapture Aihyooni Yoomi 14042
00:04:27.3700000		Aihyooni Yoomi Indomitability Blue Fever 29308
00:04:27.4590000		Blue Fever prepares Bloodletter on Ramuh 8207
00:04:27.5040000		Demi-Bahamut Wyrmwave Ramuh 12896
00:04:27.5040000		Dengue Fever Afflatus Rapture Dan Tam 13327
00:04:27.5040000		Aihyooni Yoomi Indomitability Dan Tam 29033
00:04:27.5480000		Blue Fever Shot Ramuh 7491
00:04:27.5480000		Will Of Ixion prepares Gallop on Will Of Ixion 19379
00:04:27.5480000		Will Of Ixion prepares Gallop on Will Of Ixion 19379
00:04:27.5480000		Will Of Ixion prepares Gallop on Will Of Ixion 19379
00:04:27.5480000		Will Of Ixion prepares Gallop on Will Of Ixion 19379
00:04:27.6380000		Dengue Fever Afflatus Rapture Yoo Rose 13451
00:04:27.6380000		Aihyooni Yoomi Indomitability Yujin Ahn 17866
00:04:27.6820000		Will Of Ramuh prepares Judgment Jolt on Will Of Ramuh 19369
00:04:27.6820000		Will Of Ramuh prepares Judgment Jolt on Will Of Ramuh 19369
00:04:27.6820000		Will Of Ramuh prepares Judgment Jolt on Will Of Ramuh 19369
00:04:27.6820000		Will Of Ramuh prepares Judgment Jolt on Will Of Ramuh 19369
00:04:27.6820000		Will Of Ramuh prepares Judgment Jolt on Will Of Ramuh 19369
00:04:27.6820000		Will Of Ramuh prepares Judgment Jolt on Will Of Ramuh 19369
00:04:27.6820000		Will Of Ramuh prepares Judgment Jolt on Will Of Ramuh 19369
00:04:27.6820000		Will Of Ramuh prepares Judgment Jolt on  
00:04:27.7710000		Dengue Fever Afflatus Rapture Yujin Ahn 21011
00:04:27.7710000		Aihyooni Yoomi Indomitability Yoo Rose 17284
00:04:27.7710000		Dengue Fever gains Surge Protection from 
00:04:27.8600000		Dan Tam Raiton Ramuh 37445
00:04:27.9050000		Dengue Fever Afflatus Rapture Minju Rose 13625
00:04:27.9050000		Aihyooni Yoomi Indomitability Minju Rose 18079
00:04:27.9050000		Run Escape Tri-Disaster Ramuh 20504
00:04:27.9050000		Dengue Fever prepares Assize on Dengue Fever +18516
00:04:27.9050000		Dengue Fever prepares Assize on Ramuh 26642
00:04:27.9050000		Dengue Fever prepares Assize on Aihyooni Yoomi +18680
00:04:27.9050000		Dengue Fever prepares Assize on Minju Rose +18835
00:04:27.9050000		Dengue Fever prepares Assize on Dan Tam +18520
00:04:27.9050000		Dengue Fever prepares Assize on Yujin Ahn +17812
00:04:27.9050000		Dengue Fever prepares Assize on Yoo Rose +18761
00:04:27.9050000		Dengue Fever prepares Assize on Run Escape +17806
00:04:27.9050000		Dengue Fever prepares Assize on Blue Fever +18698
00:04:27.9930000		Run Escape prepares Enkindle Bahamut on Ramuh 
00:04:28.0380000		Dengue Fever Afflatus Rapture Run Escape 13465
00:04:28.0380000		Aihyooni Yoomi Indomitability Run Escape 17209
00:04:28.0380000		Will Of Ixion prepares Gallop on  
00:04:28.0380000		Will Of Ixion prepares Gallop on  
00:04:28.0380000		Will Of Ixion prepares Gallop on  
00:04:28.0380000		Will Of Ixion prepares Gallop on  
00:04:28.1270000		Aihyooni Yoomi Ruin II Ramuh 26315
00:04:28.1270000		Dan Tam prepares Attack on Ramuh 7072 (CRITICAL)
00:04:28.1270000		Minju Rose gains Army's Paeon from Blue Fever
00:04:28.1270000		Dan Tam gains Army's Paeon from Blue Fever
00:04:28.1270000		Yoo Rose gains Army's Paeon from Blue Fever
00:04:28.1270000		Eos gains Army's Paeon from Blue Fever
00:04:28.1270000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:04:28.1270000		Demi-Bahamut gains Army's Paeon from Blue Fever
00:04:28.1270000		Dengue Fever gains Army's Paeon from Blue Fever
00:04:28.1270000		Yujin Ahn gains Army's Paeon from Blue Fever
00:04:28.1270000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:04:28.1270000		Run Escape gains Army's Paeon from Blue Fever
00:04:28.2170000		Yoo Rose Fester Ramuh 24472
00:04:28.2610000		Blue Fever Burst Shot Ramuh 12696
00:04:28.3060000		Blue Fever prepares Empyreal Arrow on Ramuh 17471 (CRITICAL)
00:04:28.4820000		Eos prepares Embrace on Yujin Ahn +4334
00:04:28.5720000		Dengue Fever Assize Dengue Fever 18516
00:04:28.6150000		Demi-Bahamut gains Summon Order III from Ramuh
00:04:28.6160000		Minju Rose prepares Fast Blade on Ramuh 5127
00:04:28.6160000		Minju Rose prepares Attack on Ramuh 4554 (CRITICAL)
00:04:28.6600000		Dan Tam Attack Ramuh 7072
00:04:28.6600000		Demi-Bahamut prepares Akh Morn on Ramuh 42198 (DIRECT HIT)
00:04:28.6600000		Dan Tam prepares Spinning Edge on Ramuh 8421
00:04:28.7050000		Dengue Fever Assize Ramuh 26642
00:04:28.8380000		Dengue Fever Assize Aihyooni Yoomi 18680
00:04:28.8830000		Yoo Rose prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:04:28.9720000		Dengue Fever Assize Minju Rose 18835
00:04:28.9720000		Blue Fever prepares Refulgent Arrow on Ramuh 15537
00:04:29.0600000		Blue Fever Bloodletter Ramuh 8207
00:04:29.0600000		Dan Tam Spinning Edge Ramuh 8421
00:04:29.0600000		Yujin Ahn prepares Heavy Swing on Ramuh 6050
00:04:29.0610000		Yujin Ahn prepares Attack on Ramuh 3841
00:04:29.1050000		Eos Embrace Yujin Ahn 4334
00:04:29.1050000		The limit break guage has been updated to 15600. 3 bars are available.
00:04:29.1490000		Minju Rose Attack Ramuh 4554
00:04:29.1930000		Ramuh prepares Unknown_4Bc9 on Minju Rose 27840
00:04:29.2370000		Minju Rose Fast Blade Ramuh 5127
00:04:29.2370000		Dengue Fever Assize Yujin Ahn 17812
00:04:29.3710000		Blue Fever Empyreal Arrow Ramuh 17471
00:04:29.3710000		Dengue Fever Assize Yoo Rose 18761
00:04:29.3710000		Blue Fever prepares Shot on Ramuh 4034
00:04:29.5500000		Ruby Carbuncle gains Summon Order from Ramuh
00:04:29.5500000		Demi-Bahamut Akh Morn Ramuh 42198
00:04:29.5930000		Yujin Ahn Heavy Swing Ramuh 6050
00:04:29.5930000		Yujin Ahn Attack Ramuh 3841
00:04:29.8150000		Aihyooni Yoomi prepares Ruin II on Ramuh 13351
00:04:29.9920000		Ramuh Unknown_4Bc9 Minju Rose 27840
00:04:30.1250000		Blue Fever Shot Ramuh 4034
00:04:30.3030000		Dan Tam prepares Attack on Ramuh 5792 (CRITICAL)
00:04:30.4370000		Blue Fever Refulgent Arrow Ramuh 15537
00:04:30.7480000		Aihyooni Yoomi Ruin II Ramuh 13351
00:04:30.7480000		Dan Tam prepares Gust Slash on Ramuh 24582 (CRITICAL)
00:04:30.7920000		Ruby Carbuncle prepares Burning Strike on Ramuh 6522 (CRITICAL)
00:04:30.7920000		Run Escape prepares Ruin III on Ramuh 16682 (DIRECT HIT)
00:04:30.8360000		Dan Tam Attack Ramuh 5792
00:04:30.9690000		Demi-Bahamut prepares Wyrmwave on Ramuh 7951
00:04:31.1480000		Dan Tam Gust Slash Ramuh 24582
00:04:31.1480000		Blue Fever prepares Iron Jaws on Ramuh 5786 (DIRECT HIT)
00:04:31.1480000		Blue Fever gains Straight Shot Ready from Blue Fever
