-00:00:01.5640000		Dengue Fever casts Glare on Ramuh
00:01:08.1200000		Minju Rose prepares Riot Blade on Ramuh 10343
00:01:08.1640000		Run Escape gains Aetherflow from Run Escape
00:01:08.1640000		Run Escape prepares Energy Drain on Ramuh 12685 (CRITICAL)
00:01:08.2090000		Run Escape Ruin IV Ramuh 18848
00:01:08.2540000		Dengue Fever Assize Dengue Fever 18309
00:01:08.2540000		Aihyooni Yoomi Indomitability Run Escape 18030
00:01:08.3420000		Ramuh Unknown_4Bc9 Minju Rose 27984
00:01:08.3420000		Eos prepares Embrace on Run Escape +7015 (CRITICAL)
00:01:08.3880000		Blue Fever Bloodletter Ramuh 11502
00:01:08.3880000		Dengue Fever Assize Yujin Ahn 22586
00:01:08.3880000		Aihyooni Yoomi Indomitability Blue Fever 17512
00:01:08.3880000		The limit break guage has been updated to 3910. 3 bars are available.
00:01:08.4320000		Dan Tam Attack Ramuh 6023
00:01:08.4770000		Aihyooni Yoomi prepares Ruin II on Ramuh 12312
00:01:08.5220000		Dengue Fever Assize Ramuh 45099
00:01:08.5220000		Yoo Rose gains Aetherflow from Yoo Rose
00:01:08.5220000		Yoo Rose prepares Energy Drain on Ramuh 8015 (DIRECT HIT)
00:01:08.6110000		Blue Fever Army's Paeon Ramuh 4286
00:01:08.6550000		Yoo Rose Brand Of Purgatory Ramuh 22885
00:01:08.6550000		Dengue Fever Assize Dan Tam 18402
00:01:08.7000000		Minju Rose prepares Attack on Ramuh 2900
00:01:08.8790000		Blue Fever Shot Ramuh 4427
00:01:08.8790000		Minju Rose Riot Blade Ramuh 10343
00:01:08.9240000		Demi-Phoenix Scarlet Flame Ramuh 8031
00:01:08.9240000		Dengue Fever Assize Aihyooni Yoomi 18594
00:01:08.9240000		Blue Fever prepares Iron Jaws on Ramuh 4855
00:01:08.9670000		Eos Embrace Run Escape 7015
00:01:08.9670000		Run Escape gains Aetherflow from Run Escape
00:01:08.9670000		Run Escape prepares Fester on Ramuh 19347
00:01:09.0560000		Dengue Fever Assize Minju Rose 17878
00:01:09.1900000		Dengue Fever Assize Blue Fever 17829
00:01:09.1900000		Run Escape Energy Drain Ramuh 12685
00:01:09.1910000		Dan Tam prepares Trick Attack on Ramuh 18725
00:01:09.1910000		Ramuh gains Vulnerability Up from Dan Tam
00:01:09.2350000		Minju Rose Attack Ramuh 2900
00:01:09.4120000		Aihyooni Yoomi Ruin II Ramuh 12312
00:01:09.5010000		Raiden prepares Shock Blast on Yujin Ahn 121227
00:01:09.5460000		Yoo Rose Energy Drain Ramuh 8015
00:01:09.5460000		Yujin Ahn prepares Storm's Path on Ramuh 11594
00:01:09.5900000		Blue Fever Iron Jaws Ramuh 4855
00:01:09.5900000		Ramuh gains Stormbite from Blue Fever
00:01:09.5900000		Ramuh gains Caustic Bite from Blue Fever
00:01:09.7690000		Run Escape prepares Tri-Disaster on Ramuh 25419 (DIRECT HIT)
00:01:09.7690000		Ramuh gains Bio III from Run Escape
00:01:09.7690000		Ramuh gains Miasma III from Run Escape
00:01:09.9020000		Run Escape Fester Ramuh 19347
00:01:09.9030000		Dan Tam prepares Shadow Fang on Ramuh 8161
00:01:09.9470000		Aihyooni Yoomi prepares Excogitation on Minju Rose 
00:01:09.9920000		Dan Tam Trick Attack Ramuh 18725
00:01:10.0370000		Blue Fever prepares Empyreal Arrow on Ramuh 17685 (CRITICAL)
00:01:10.0810000		Dan Tam prepares Attack on Ramuh 4693 (DIRECT HIT)
00:01:10.2150000		Ifrit-Egi prepares Burning Strike on Ramuh 4489
00:01:10.3490000		Yoo Rose prepares Fountain Of Fire on Ramuh 17296
00:01:10.3490000		Yoo Rose gains Hellish Conduit from Yoo Rose
00:01:10.3940000		Demi-Phoenix prepares Scarlet Flame on Ramuh 8005
00:01:10.4380000		Dan Tam Shadow Fang Ramuh 8161
00:01:10.4380000		Ramuh gains Shadow Fang from Dan Tam
00:01:10.5280000		Raiden Shock Blast Yujin Ahn 121227
00:01:10.5280000		Minju Rose prepares Goring Blade on Ramuh 21169 (CRITICAL)
00:01:10.5280000		Run Escape prepares Ruin IV on Ramuh 20334
00:01:10.5720000		Run Escape Tri-Disaster Ramuh 25419
00:01:10.6170000		Dan Tam Attack Ramuh 4693
00:01:10.6620000		Raiden prepares Unknown_4E61 on Yujin Ahn 9028
00:01:10.7510000		Minju Rose gains Excogitation from Aihyooni Yoomi
00:01:10.7510000		Blue Fever prepares Sidewinder on Ramuh 15108
00:01:10.7960000		Blue Fever prepares Shot on Ramuh 4084
00:01:10.8860000		Yujin Ahn prepares Attack on Ramuh 6642 (CRITICAL)
00:01:10.9750000		Minju Rose prepares Attack on Ramuh 2905
00:01:11.0200000		Ifrit-Egi Burning Strike Ramuh 4489
00:01:11.0640000		Blue Fever Empyreal Arrow Ramuh 17685
00:01:11.0640000		Minju Rose Goring Blade Ramuh 21169
00:01:11.0640000		Ramuh gains Goring Blade from Minju Rose
00:01:11.0640000		Yujin Ahn Storm's Path Ramuh 11594
00:01:11.1970000		Minju Rose prepares Rampart on Minju Rose 
00:01:11.2420000		Dan Tam prepares Dream Within A Dream on Ramuh 9778 (DIRECT HIT)
00:01:11.2420000		Dan Tam prepares Dream Within A Dream on Ramuh 16024 (CRITICAL)
00:01:11.2420000		Dan Tam prepares Dream Within A Dream on Ramuh 7658
00:01:11.2420000		Dan Tam gains Assassinate Ready from Dan Tam
00:01:11.2880000		Blue Fever Sidewinder Ramuh 15108
00:01:11.2880000		Yujin Ahn prepares Equilibrium on Yujin Ahn +63160 (CRITICAL)
00:01:11.3320000		Run Escape Ruin IV Ramuh 20334
00:01:11.3770000		The limit break guage has been updated to 4080. 3 bars are available.
00:01:11.4220000		Yoo Rose Fountain Of Fire Ramuh 17296
00:01:11.4220000		Demi-Phoenix Scarlet Flame Ramuh 8005
00:01:11.4220000		Yujin Ahn Attack Ramuh 6642
00:01:11.4660000		Yoo Rose prepares Enkindle Phoenix on Ramuh 
00:01:11.5090000		Minju Rose Attack Ramuh 2905
00:01:11.5100000		Blue Fever prepares Burst Shot on Ramuh 18562 (CRITICAL)
00:01:11.5550000		Blue Fever Shot Ramuh 4084
00:01:11.6880000		Raiden Unknown_4E61 Yujin Ahn 9028
00:01:11.8220000		Minju Rose gains Rampart from Minju Rose
00:01:11.8220000		Dengue Fever prepares Glare on Ramuh 31908 (CRITICAL)
00:01:11.9110000		Yujin Ahn Equilibrium Yujin Ahn 63160
00:01:11.9110000		Minju Rose prepares Sentinel on Minju Rose 
00:01:11.9560000		Dan Tam Dream Within A Dream Ramuh 9778
00:01:12.0010000		Dan Tam prepares Chi on Dan Tam 
00:01:12.0010000		Dan Tam gains Mudra from Dan Tam
00:01:12.0900000		Dan Tam Dream Within A Dream Ramuh 16024
00:01:12.0900000		Demi-Phoenix gains Summon Order III from Ramuh
00:01:12.0900000		Eos prepares Embrace on Yujin Ahn +8250 (CRITICAL)
00:01:12.1350000		Demi-Phoenix prepares Revelation on Ramuh 36125
00:01:12.2240000		Dan Tam Dream Within A Dream Ramuh 7658
00:01:12.2240000		Run Escape prepares Firebird Trance on Run Escape 
00:01:12.2240000		Minju Rose gains Army's Paeon from Blue Fever
00:01:12.2240000		Dan Tam gains Army's Paeon from Blue Fever
00:01:12.2240000		Yoo Rose gains Army's Paeon from Blue Fever
00:01:12.2240000		Eos gains Army's Paeon from Blue Fever
00:01:12.2240000		Demi-Phoenix gains Army's Paeon from Blue Fever
00:01:12.2240000		Dengue Fever gains Army's Paeon from Blue Fever
00:01:12.2240000		Yujin Ahn gains Army's Paeon from Blue Fever
00:01:12.2240000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:01:12.2240000		Run Escape gains Army's Paeon from Blue Fever
00:01:12.2680000		Dan Tam prepares Attack on Ramuh 3929
00:01:12.3570000		Yujin Ahn prepares Onslaught on Ramuh 3064
00:01:12.4470000		Minju Rose gains Sentinel from Minju Rose
00:01:12.4920000		Dan Tam prepares Jin on Dan Tam 
00:01:12.4920000		Dan Tam gains Mudra from Dan Tam
00:01:12.5360000		Dengue Fever prepares Regen on Yujin Ahn +158 (CRITICAL)
00:01:12.7150000		Eos Embrace Yujin Ahn 8250
00:01:12.7150000		Minju Rose prepares Intervention on Yujin Ahn 
00:01:12.7600000		Yoo Rose prepares Brand Of Purgatory on Ramuh 27759 (DIRECT HIT)
00:01:12.8050000		Dan Tam Attack Ramuh 3929
00:01:12.9840000		Blue Fever Burst Shot Ramuh 18562
00:01:12.9840000		Yujin Ahn Onslaught Ramuh 3064
00:01:13.0290000		Dan Tam prepares Hyosho Ranryu on Ramuh 58739
00:01:13.0290000		Aihyooni Yoomi prepares Broil III on Ramuh 18891
00:01:13.0290000		Run Escape prepares Fountain Of Fire on Ramuh 17476
00:01:13.0290000		Run Escape gains Hellish Conduit from Run Escape
00:01:13.0740000		Dan Tam gains Surge Protection from 
00:01:13.0740000		Yujin Ahn prepares Heavy Swing on Ramuh 6130
00:01:13.1180000		Dengue Fever Glare Ramuh 31908
00:01:13.1630000		Demi-Phoenix Revelation Ramuh 36125
00:01:13.2530000		Minju Rose prepares Attack on Ramuh 2943
00:01:13.2530000		Demi-Phoenix prepares Everlasting Flight on Run Escape +1868 (CRITICAL)
00:01:13.2530000		Demi-Phoenix prepares Everlasting Flight on Dan Tam +1868 (CRITICAL)
00:01:13.2530000		Demi-Phoenix prepares Everlasting Flight on Minju Rose +1868 (CRITICAL)
00:01:13.3860000		Blue Fever prepares Shot on Ramuh 4404
00:01:13.3860000		Dengue Fever prepares Divine Benison on Yujin Ahn 
00:01:13.4310000		Yoo Rose gains Aetherflow from Yoo Rose
00:01:13.4310000		Yoo Rose prepares Fester on Ramuh 31225 (CRITICAL)
00:01:13.4750000		Minju Rose prepares Sheltron on Minju Rose 1856
00:01:13.4750000		Ramuh prepares Crippling Blow on Minju Rose 
00:01:13.4750000		Minju Rose gains Sheltron from Minju Rose
00:01:13.5190000		Yujin Ahn gains Intervention from Minju Rose
00:01:13.5630000		Yoo Rose Brand Of Purgatory Ramuh 27759
00:01:13.5630000		Yujin Ahn gains Regen from Dengue Fever
00:01:13.5630000		Blue Fever prepares Burst Shot on Ramuh 14794 (DIRECT HIT)
00:01:13.5630000		Blue Fever gains Straight Shot Ready from Blue Fever
00:01:13.6080000		Yujin Ahn Heavy Swing Ramuh 6130
00:01:13.6520000		Dan Tam Hyosho Ranryu Ramuh 58739
00:01:13.6980000		Dan Tam prepares Assassinate on Ramuh 14817 (CRITICAL)
00:01:13.6980000		Raiden prepares Unknown_4E61 on Yujin Ahn 5926
00:01:13.7870000		Minju Rose Attack Ramuh 2943
00:01:13.7870000		Run Escape prepares Enkindle Phoenix on Ramuh 
00:01:13.8310000		Aihyooni Yoomi Broil III Ramuh 18891
00:01:14.1000000		Run Escape Fountain Of Fire Ramuh 17476
00:01:14.1430000		Blue Fever Shot Ramuh 4404
00:01:14.1430000		Demi-Phoenix prepares Scarlet Flame on Ramuh 8164
00:01:14.1430000		Minju Rose prepares Fast Blade on Ramuh 10957 (CRITICAL)
00:01:14.1880000		Run Escape gains Everlasting Flight from Demi-Phoenix
00:01:14.1880000		Yujin Ahn gains Divine Benison from Dengue Fever
00:01:14.2770000		Ramuh Crippling Blow Minju Rose 61022
00:01:14.2770000		Minju Rose gains Excogitation from Aihyooni Yoomi
00:01:14.2770000		Yujin Ahn prepares Attack on Ramuh 4167
00:01:14.3220000		Dan Tam gains Everlasting Flight from Demi-Phoenix
00:01:14.3660000		Yoo Rose Fester Ramuh 31225
00:01:14.3660000		The limit break guage has been updated to 4250. 3 bars are available.
00:01:14.4100000		Demi-Phoenix gains Army's Paeon from Blue Fever
00:01:14.4100000		Demi-Phoenix gains Summon Order III from Ramuh
00:01:14.4540000		Minju Rose gains Everlasting Flight from Demi-Phoenix
00:01:14.4550000		Demi-Phoenix prepares Revelation on Ramuh 44626 (DIRECT HIT)
00:01:14.4550000		Dan Tam prepares Attack on Ramuh 3605
00:01:14.5000000		Dan Tam Assassinate Ramuh 14817
00:01:14.5890000		Dan Tam prepares Ten on Dan Tam 
00:01:14.5890000		Run Escape prepares Fester on Ramuh 20590
00:01:14.5890000		Dan Tam gains Mudra from Dan Tam
00:01:14.7670000		Minju Rose Fast Blade Ramuh 10957
00:01:14.8110000		Yujin Ahn Attack Ramuh 4167
00:01:14.9900000		Dan Tam Attack Ramuh 3605
00:01:15.0350000		Blue Fever Burst Shot Ramuh 14794
00:01:15.0350000		Yoo Rose gains Surge Protection from 
00:01:15.0800000		Dan Tam prepares Chi on Dan Tam 
00:01:15.0800000		Dan Tam gains Mudra from Dan Tam
00:01:15.1680000		Demi-Phoenix Scarlet Flame Ramuh 8164
00:01:15.2130000		Minju Rose gains Army's Paeon from Blue Fever
00:01:15.2130000		Dan Tam gains Army's Paeon from Blue Fever
00:01:15.2130000		Yoo Rose gains Army's Paeon from Blue Fever
00:01:15.2130000		Eos gains Army's Paeon from Blue Fever
00:01:15.2130000		Demi-Phoenix gains Army's Paeon from Blue Fever
00:01:15.2130000		Demi-Phoenix gains Army's Paeon from Blue Fever
00:01:15.2130000		Dengue Fever gains Army's Paeon from Blue Fever
00:01:15.2130000		Yujin Ahn gains Army's Paeon from Blue Fever
00:01:15.2130000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:01:15.2130000		Run Escape gains Army's Paeon from Blue Fever
00:01:15.2570000		Yoo Rose prepares Fountain Of Fire on Ramuh 16640
00:01:15.2570000		Yoo Rose gains Hellish Conduit from Yoo Rose
00:01:15.4350000		Eos prepares Embrace on Run Escape +4249
00:01:15.4800000		Demi-Phoenix Revelation Ramuh 44626
00:01:15.5250000		Run Escape Fester Ramuh 20590
00:01:15.5250000		Minju Rose prepares Attack on Ramuh 2968
00:01:15.5250000		Run Escape prepares Brand Of Purgatory on Ramuh 29983 (DIRECT HIT)
00:01:15.6150000		Ramuh prepares Unknown_4Bc9 on Minju Rose +12277 (CRITICAL)
00:01:15.6600000		Blue Fever prepares Refulgent Arrow on Ramuh 16745
00:01:15.6600000		Dan Tam prepares Raiton on Ramuh 40408 (DIRECT HIT)
00:01:15.6600000		Aihyooni Yoomi prepares Broil III on Ramuh 31047 (CRITICAL)
00:01:15.7040000		Demi-Phoenix prepares Scarlet Flame on Ramuh 10084 (DIRECT HIT)
00:01:15.9710000		Blue Fever prepares Shot on Ramuh 4235
00:01:16.0620000		Minju Rose Attack Ramuh 2968
00:01:16.0620000		Eos Embrace Run Escape 4249
00:01:16.3320000		Yoo Rose Fountain Of Fire Ramuh 16640
00:01:16.3320000		Run Escape Brand Of Purgatory Ramuh 29983
00:01:16.3750000		Dan Tam Raiton Ramuh 40408
00:01:16.4190000		Ramuh Unknown_4Bc9 Minju Rose 12277
00:01:16.4640000		Aihyooni Yoomi Broil III Ramuh 31047
00:01:16.4640000		Demi-Phoenix prepares Scarlet Flame on Ramuh 12466 (CRITICAL)
00:01:16.5530000		Minju Rose prepares Riot Blade on Ramuh 10900
00:01:16.5530000		Yujin Ahn prepares Maim on Ramuh 10028
00:01:16.6430000		Dan Tam prepares Attack on Ramuh 3830
00:01:16.7320000		Blue Fever Shot Ramuh 4235
00:01:16.7320000		Demi-Phoenix Scarlet Flame Ramuh 10084
00:01:17.1350000		Blue Fever Refulgent Arrow Ramuh 16745
00:01:17.1350000		Dan Tam prepares Ten on Dan Tam 
00:01:17.1350000		Dan Tam gains Mudra from Dan Tam
00:01:17.1790000		Dan Tam Attack Ramuh 3830
00:01:17.1790000		Yujin Ahn Maim Ramuh 10028
00:01:17.3130000		Minju Rose Riot Blade Ramuh 10900
00:01:17.3570000		The limit break guage has been updated to 4420. 3 bars are available.
00:01:17.4910000		Demi-Phoenix Scarlet Flame Ramuh 12466
00:01:17.5800000		Dan Tam prepares Chi on Dan Tam 
00:01:17.5800000		Dan Tam gains Mudra from Dan Tam
00:01:17.6250000		Dengue Fever prepares Glare on Ramuh 20481
00:01:17.6690000		Yoo Rose prepares Brand Of Purgatory on Ramuh 24130
00:01:17.6690000		Yujin Ahn prepares Attack on Ramuh 4336
00:01:17.7140000		Demi-Phoenix prepares Scarlet Flame on Ramuh 7969
00:01:17.7140000		Blue Fever prepares Burst Shot on Ramuh 11508
00:01:17.8020000		Minju Rose prepares Attack on Ramuh 2903
00:01:18.0260000		Run Escape prepares Fountain Of Fire on Ramuh 28583 (CRITICAL)
00:01:18.0260000		Run Escape gains Hellish Conduit from Run Escape
00:01:18.0700000		Demi-Phoenix prepares Scarlet Flame on Ramuh 9928 (DIRECT HIT)
00:01:18.1150000		Dan Tam prepares Raiton on Ramuh 40749 (DIRECT HIT)
00:01:18.2040000		Yujin Ahn Attack Ramuh 4336
00:01:18.2040000		Aihyooni Yoomi prepares Broil III on Ramuh 19115
00:01:18.2480000		Minju Rose gains Army's Paeon from Blue Fever
00:01:18.2480000		Dan Tam gains Army's Paeon from Blue Fever
00:01:18.2480000		Yoo Rose gains Army's Paeon from Blue Fever
00:01:18.2480000		Eos gains Army's Paeon from Blue Fever
00:01:18.2480000		Demi-Phoenix gains Army's Paeon from Blue Fever
00:01:18.2480000		Demi-Phoenix gains Army's Paeon from Blue Fever
00:01:18.2480000		Dengue Fever gains Army's Paeon from Blue Fever
00:01:18.2480000		Yujin Ahn gains Army's Paeon from Blue Fever
00:01:18.2480000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:01:18.2480000		Run Escape gains Army's Paeon from Blue Fever
00:01:18.3370000		Minju Rose Attack Ramuh 2903
00:01:18.4720000		Yoo Rose Brand Of Purgatory Ramuh 24130
00:01:18.4720000		Yoo Rose prepares Fester on Ramuh 19906
00:01:18.5600000		Blue Fever prepares Shot on Ramuh 4166
00:01:18.7390000		Demi-Phoenix Scarlet Flame Ramuh 7969
00:01:18.7830000		Eos prepares Embrace on Run Escape +4327
00:01:18.8290000		Dan Tam Raiton Ramuh 40749
00:01:18.8290000		Dan Tam prepares Attack on Ramuh 3885
00:01:18.9170000		Dengue Fever Glare Ramuh 20481
00:01:19.0070000		Aihyooni Yoomi Broil III Ramuh 19115
00:01:19.0960000		Demi-Phoenix Scarlet Flame Ramuh 9928
00:01:19.0960000		Run Escape Fountain Of Fire Ramuh 28583
00:01:19.1420000		Yujin Ahn prepares Storm's Path on Ramuh 12654
00:01:19.1850000		Blue Fever Burst Shot Ramuh 11508
00:01:19.2310000		Blue Fever prepares Raging Strikes on Blue Fever 
00:01:19.2310000		Minju Rose prepares Royal Authority on Ramuh 18985
00:01:19.2310000		Minju Rose gains Sword Oath from Minju Rose
00:01:19.3200000		Blue Fever Shot Ramuh 4166
00:01:19.3640000		Dan Tam Attack Ramuh 3885
00:01:19.4090000		Yoo Rose Fester Ramuh 19906
00:01:19.4090000		Eos Embrace Run Escape 4327
00:01:19.5880000		Dan Tam prepares Spinning Edge on Ramuh 13073 (CRITICAL)
00:01:19.7660000		Blue Fever gains Raging Strikes from Blue Fever
00:01:19.8110000		Minju Rose Royal Authority Ramuh 18985
00:01:19.8110000		Ramuh prepares Stormcloud Summons on Ramuh 19384
00:01:19.9010000		Blue Fever prepares Burst Shot on Ramuh 12864
00:01:19.9010000		Blue Fever gains Straight Shot Ready from Blue Fever
00:01:19.9900000		Dan Tam Spinning Edge Ramuh 13073
00:01:20.0780000		Minju Rose prepares Attack on Ramuh 2935
00:01:20.0780000		Yoo Rose prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:01:20.1230000		Ruby Carbuncle prepares Burning Strike on Ramuh 5489 (DIRECT HIT)
00:01:20.1680000		Dengue Fever prepares Glare on Ramuh 20287
00:01:20.3890000		The limit break guage has been updated to 4590. 3 bars are available.
00:01:20.5230000		Dan Tam prepares Bhavacakra on Ramuh 14932 (DIRECT HIT)
00:01:20.5230000		Run Escape prepares Brand Of Purgatory on Ramuh 24516
00:01:20.5680000		Demi-Phoenix prepares Scarlet Flame on Ramuh 12450 (CRITICAL)
00:01:20.6110000		Minju Rose Attack Ramuh 2935
00:01:20.6560000		Yujin Ahn Storm's Path Ramuh 12654
00:01:20.7000000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:01:20.7000000		Ruby Carbuncle gains Well Fed from Yoo Rose
00:01:20.7000000		Ruby Carbuncle gains Summon Order from Ramuh
00:01:20.7450000		Ruby Carbuncle prepares Crimson Cyclone on Ramuh 13592
00:01:20.9230000		Ruby Carbuncle Burning Strike Ramuh 5489
00:01:20.9230000		Aihyooni Yoomi prepares Broil III on Ramuh 18271
00:01:21.0130000		Dan Tam prepares Attack on Ramuh 3885
00:01:21.0580000		Yujin Ahn prepares Attack on Ramuh 4164
00:01:21.1470000		Dan Tam Bhavacakra Ramuh 14932
00:01:21.1470000		Blue Fever prepares Shot on Ramuh 4880
00:01:21.2370000		Minju Rose gains Army's Paeon from Blue Fever
00:01:21.2370000		Dan Tam gains Army's Paeon from Blue Fever
00:01:21.2370000		Yoo Rose gains Army's Paeon from Blue Fever
00:01:21.2370000		Eos gains Army's Paeon from Blue Fever
00:01:21.2370000		Demi-Phoenix gains Army's Paeon from Blue Fever
00:01:21.2370000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:01:21.2370000		Dengue Fever gains Army's Paeon from Blue Fever
00:01:21.2370000		Yujin Ahn gains Army's Paeon from Blue Fever
00:01:21.2370000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:01:21.2370000		Run Escape gains Army's Paeon from Blue Fever
00:01:21.3260000		Run Escape Brand Of Purgatory Ramuh 24516
00:01:21.3700000		Blue Fever Burst Shot Ramuh 12864
00:01:21.3700000		Ruby Carbuncle Crimson Cyclone Ramuh 13592
00:01:21.3700000		Yoo Rose gains Further Ruin from Yoo Rose
00:01:21.4590000		Dengue Fever Glare Ramuh 20287
00:01:21.5480000		Dan Tam Attack Ramuh 3885
00:01:21.5480000		Yujin Ahn prepares Heavy Swing on Ramuh 6332
00:01:21.5920000		Demi-Phoenix Scarlet Flame Ramuh 12450
00:01:21.5920000		Yujin Ahn Attack Ramuh 4164
00:01:21.6380000		Minju Rose prepares Atonement on Ramuh 19396
00:01:21.6380000		Minju Rose gains Sword Oath from Minju Rose
00:01:21.6820000		Ramuh prepares Unknown_4Bc9 on Minju Rose 14458
00:01:21.7270000		Aihyooni Yoomi Broil III Ramuh 18271
00:01:21.7270000		Dan Tam prepares Gust Slash on Ramuh 15935 (DIRECT HIT)
00:01:21.8160000		Blue Fever prepares Bloodletter on Ramuh 12870 (CRITICAL)
00:01:21.9050000		Blue Fever Shot Ramuh 4880
00:01:22.0830000		Yujin Ahn Heavy Swing Ramuh 6332
00:01:22.1280000		Dan Tam Gust Slash Ramuh 15935
00:01:22.1280000		Eos prepares Embrace on Run Escape +4333
00:01:22.3520000		Minju Rose prepares Attack on Ramuh 4728 (CRITICAL)
00:01:22.4860000		Ramuh Unknown_4Bc9 Minju Rose 14458
00:01:22.4860000		Blue Fever prepares Refulgent Arrow on Ramuh 28353 (CRITICAL)
00:01:22.5300000		Yoo Rose prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:01:22.7520000		Eos Embrace Run Escape 4333
00:01:22.7520000		Dengue Fever prepares Glare on Ramuh 20540
00:01:22.8860000		Minju Rose Attack Ramuh 4728
00:01:22.9310000		Minju Rose Atonement Ramuh 19396
00:01:23.0200000		Run Escape prepares Fountain Of Fire on Ramuh 16958
00:01:23.0200000		Run Escape gains Hellish Conduit from Run Escape
00:01:23.0640000		Demi-Phoenix prepares Scarlet Flame on Ramuh 10678 (DIRECT HIT)
00:01:23.1530000		Ruby Carbuncle gains Summon Order II from Ruby Carbuncle
00:01:23.1980000		Ruby Carbuncle prepares Flaming Crush on Ramuh 12655
00:01:23.1980000		Dan Tam prepares Attack on Ramuh 3570
00:01:23.3770000		The limit break guage has been updated to 4760. 3 bars are available.
00:01:23.4210000		Blue Fever Bloodletter Ramuh 12870
00:01:23.4660000		Aihyooni Yoomi prepares Broil III on Ramuh 36995 (CRITICAL)
00:01:23.5100000		Minju Rose prepares Circle Of Scorn on Ramuh 5084 (DIRECT HIT)
00:01:23.7330000		Dan Tam Attack Ramuh 3570
00:01:23.7330000		Blue Fever prepares Shot on Ramuh 7023 (CRITICAL)
00:01:23.7770000		Ruby Carbuncle prepares Burning Strike on Ramuh 4337
00:01:23.8230000		Dan Tam prepares Aeolian Edge on Ramuh 18303
00:01:23.8230000		Run Escape prepares Tri-Disaster on Ramuh 20950
00:01:23.8230000		Ramuh gains Bio III from Run Escape
00:01:23.8230000		Ramuh gains Miasma III from Run Escape
00:01:23.8670000		Yujin Ahn prepares Maim on Ramuh 19588 (CRITICAL)
00:01:23.9560000		Blue Fever Refulgent Arrow Ramuh 28353
00:01:24.0460000		Dengue Fever Glare Ramuh 20540
00:01:24.0900000		Demi-Phoenix Scarlet Flame Ramuh 10678
00:01:24.0900000		Run Escape Fountain Of Fire Ramuh 16958
00:01:24.1800000		Minju Rose prepares Atonement on Ramuh 24992 (DIRECT HIT)
00:01:24.1800000		Minju Rose gains Sword Oath from Minju Rose
00:01:24.2240000		Minju Rose gains Army's Paeon from Blue Fever
00:01:24.2240000		Dan Tam gains Army's Paeon from Blue Fever
00:01:24.2240000		Yoo Rose gains Army's Paeon from Blue Fever
00:01:24.2240000		Eos gains Army's Paeon from Blue Fever
00:01:24.2240000		Demi-Phoenix gains Army's Paeon from Blue Fever
00:01:24.2240000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:01:24.2240000		Dengue Fever gains Army's Paeon from Blue Fever
00:01:24.2240000		Yujin Ahn gains Army's Paeon from Blue Fever
00:01:24.2240000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:01:24.2240000		Run Escape gains Army's Paeon from Blue Fever
00:01:24.2690000		Aihyooni Yoomi Broil III Ramuh 36995
00:01:24.3590000		Dan Tam Aeolian Edge Ramuh 18303
00:01:24.3590000		Ruby Carbuncle Flaming Crush Ramuh 12655
00:01:24.3590000		Yoo Rose gains Further Ruin from Yoo Rose
00:01:24.4480000		Yujin Ahn prepares Attack on Ramuh 4282
00:01:24.4930000		Blue Fever Shot Ramuh 7023
00:01:24.4930000		Yujin Ahn Maim Ramuh 19588
00:01:24.5370000		Minju Rose Circle Of Scorn Ramuh 5084
00:01:24.5370000		Ramuh gains Circle Of Scorn from Minju Rose
00:01:24.5370000		Yujin Ahn prepares Onslaught on Ramuh 3182
00:01:24.5820000		Ruby Carbuncle Burning Strike Ramuh 4337
00:01:24.5820000		Blue Fever prepares Burst Shot on Ramuh 15320 (DIRECT HIT)
00:01:24.6270000		Run Escape Tri-Disaster Ramuh 20950
00:01:24.6270000		Minju Rose prepares Attack on Ramuh 2824
00:01:24.6720000		Run Escape prepares Enkindle Phoenix on Ramuh 
00:01:24.7160000		Ramuh prepares Unknown_4Bc9 on Minju Rose 15683
00:01:24.8960000		Ramuh prepares Chaos Strike on Dan Tam 
00:01:24.8960000		Ramuh prepares Chaos Strike on Yujin Ahn 
00:01:24.8960000		Ramuh prepares Chaos Strike on Yoo Rose 
00:01:24.8960000		Ramuh prepares Chaos Strike on Minju Rose 
00:01:24.9840000		Yujin Ahn Attack Ramuh 4282
00:01:25.1620000		Minju Rose Attack Ramuh 2824
00:01:25.1620000		Yujin Ahn Onslaught Ramuh 3182
00:01:25.2510000		Yujin Ahn prepares Upheaval on Ramuh 13939
00:01:25.2960000		Demi-Phoenix gains Summon Order III from Ramuh
00:01:25.3400000		Demi-Phoenix prepares Revelation on Ramuh 40264 (DIRECT HIT)
00:01:25.3410000		Blue Fever prepares Empyreal Arrow on Ramuh 12471
00:01:25.3850000		Dan Tam prepares Attack on Ramuh 4381 (DIRECT HIT)
00:01:25.3850000		Dengue Fever prepares Glare on Ramuh 20152
