-00:00:01.9610000		Dengue Fever casts Glare on Ramuh
00:02:21.2450000		Typhus Fever gains Mage's Ballad from Blue Fever
00:02:21.2450000		Lorrie Laborn gains Mage's Ballad from Blue Fever
00:02:21.2450000		Vext Seren gains Mage's Ballad from Blue Fever
00:02:21.2450000		Moryn Ward gains Mage's Ballad from Blue Fever
00:02:21.2450000		Dengue Fever gains Mage's Ballad from Blue Fever
00:02:21.2450000		Nevik Seren gains Mage's Ballad from Blue Fever
00:02:21.2450000		Eos gains Mage's Ballad from Blue Fever
00:02:21.3330000		Lorrie Laborn prepares Attack on Ramuh 9504 (CRITICAL)
00:02:21.4680000		Lorrie Laborn prepares Kaeshi: Setsugekka on Ramuh 90795 (CRITICAL)
00:02:21.6900000		Typhus Fever Riot Blade Ramuh 17043
00:02:21.6900000		Blue Fever prepares Shot on Ramuh 4307
00:02:21.7350000		Vext Seren Lustrate Nevik Seren 27596
00:02:21.7350000		The limit break guage has been updated to 10340. 3 bars are available.
00:02:21.7790000		Moryn Ward prepares Chi on Moryn Ward 
00:02:21.7790000		Moryn Ward gains Mudra from Moryn Ward
00:02:21.8230000		Nevik Seren prepares Attack on Ramuh 4435
00:02:21.8680000		Lorrie Laborn Attack Ramuh 9504
00:02:21.8680000		Blue Fever prepares Burst Shot on Ramuh 11363
00:02:21.9560000		Nyghtwel Tayuun prepares Blizzard III on Ramuh 12161
00:02:21.9560000		Dengue Fever prepares Glare on Ramuh 21723
00:02:22.1340000		Lorrie Laborn Kaeshi: Setsugekka Ramuh 90795
00:02:22.2680000		Moryn Ward prepares Fuma Shuriken on Ramuh 35968 (DIRECT HIT)
00:02:22.3570000		Nevik Seren Attack Ramuh 4435
00:02:22.4450000		Blue Fever Shot Ramuh 4307
00:02:22.5790000		Blue Fever prepares Bloodletter on Ramuh 7511
00:02:22.8460000		Nyghtwel Tayuun Blizzard III Ramuh 12161
00:02:22.8460000		Eos prepares Embrace on Nevik Seren +4416
00:02:22.8900000		Nevik Seren prepares Heavy Swing on Ramuh 10886 (CRITICAL)
00:02:23.1570000		Moryn Ward Fuma Shuriken Ramuh 35968
00:02:23.2020000		Nyghtwel Tayuun prepares Xenoglossy on Ramuh 102774 (CRITICAL)
00:02:23.2470000		Dengue Fever Glare Ramuh 21723
00:02:23.3360000		Blue Fever Burst Shot Ramuh 11363
00:02:23.3360000		Typhus Fever prepares Goring Blade on Ramuh 13346
00:02:23.3810000		Lorrie Laborn prepares Shoha on Ramuh 36586 (CRITICAL)
00:02:23.4250000		Nevik Seren Heavy Swing Ramuh 10886
00:02:23.4700000		Eos Embrace Nevik Seren 4416
00:02:23.5150000		Vext Seren prepares Physick on Nevik Seren +18387
00:02:23.6490000		Lorrie Laborn prepares Attack on Ramuh 7604 (CRITICAL)
00:02:23.7830000		Moryn Ward prepares Ten on Moryn Ward 
00:02:23.7830000		Moryn Ward gains Mudra from Moryn Ward
00:02:23.8270000		Nyghtwel Tayuun Xenoglossy Ramuh 102774
00:02:23.8730000		Typhus Fever Goring Blade Ramuh 13346
00:02:23.8730000		Ramuh gains Goring Blade from Typhus Fever
00:02:23.9170000		Typhus Fever prepares Attack on Ramuh 4686 (CRITICAL)
00:02:23.9620000		Lorrie Laborn Shoha Ramuh 36586
00:02:24.1390000		Typhus Fever prepares Reprisal on Ramuh 
00:02:24.1390000		Moryn Ward prepares Attack on Ramuh 3730
00:02:24.1830000		Blue Fever Bloodletter Ramuh 7511
00:02:24.1830000		Lorrie Laborn Attack Ramuh 7604
00:02:24.1830000		Lorrie Laborn prepares Gekko on Ramuh 29051 (DIRECT HIT)
00:02:24.1830000		Lorrie Laborn gains Meikyo Shisui from Lorrie Laborn
00:02:24.2290000		Nevik Seren gains Temperance from Dengue Fever
00:02:24.2290000		Vext Seren gains Temperance from Dengue Fever
00:02:24.2290000		Nyghtwel Tayuun gains Temperance from Dengue Fever
00:02:24.2290000		Lorrie Laborn gains Temperance from Dengue Fever
00:02:24.2290000		Typhus Fever gains Temperance from Dengue Fever
00:02:24.2290000		Moryn Ward gains Temperance from Dengue Fever
00:02:24.2290000		Dengue Fever gains Temperance from Dengue Fever
00:02:24.2290000		Blue Fever gains Temperance from Dengue Fever
00:02:24.2730000		Moryn Ward prepares Chi on Moryn Ward 
00:02:24.2730000		Nyghtwel Tayuun gains Mage's Ballad from Blue Fever
00:02:24.2730000		Typhus Fever gains Mage's Ballad from Blue Fever
00:02:24.2730000		Lorrie Laborn gains Mage's Ballad from Blue Fever
00:02:24.2730000		Vext Seren gains Mage's Ballad from Blue Fever
00:02:24.2730000		Moryn Ward gains Mage's Ballad from Blue Fever
00:02:24.2730000		Moryn Ward gains Mudra from Moryn Ward
00:02:24.2730000		Dengue Fever gains Mage's Ballad from Blue Fever
00:02:24.2730000		Nevik Seren gains Mage's Ballad from Blue Fever
00:02:24.2730000		Eos gains Mage's Ballad from Blue Fever
00:02:24.3170000		Nyghtwel Tayuun prepares Aetherial Manipulation on Dengue Fever 
00:02:24.4510000		Typhus Fever Attack Ramuh 4686
00:02:24.4510000		Blue Fever prepares Iron Jaws on Ramuh 6085 (DIRECT HIT)
00:02:24.4510000		Blue Fever gains Straight Shot Ready from Blue Fever
00:02:24.5390000		Vext Seren Physick Nevik Seren 18387
00:02:24.6730000		Moryn Ward Attack Ramuh 3730
00:02:24.7190000		The limit break guage has been updated to 10560. 3 bars are available.
00:02:24.7630000		Nyghtwel Tayuun Aetherial Manipulation Dengue Fever 0
00:02:24.7630000		Ramuh gains Reprisal from Typhus Fever
00:02:24.7630000		Blue Fever prepares Shot on Ramuh 3879
00:02:24.7630000		Moryn Ward prepares Raiton on Ramuh 30801
00:02:24.9410000		Lorrie Laborn Gekko Ramuh 29051
00:02:24.9860000		Typhus Fever prepares Spirits Within on Ramuh 12473
00:02:25.0760000		Blue Fever Iron Jaws Ramuh 6085
00:02:25.0760000		Ramuh gains Stormbite from Blue Fever
00:02:25.0760000		Ramuh gains Caustic Bite from Blue Fever
00:02:25.2090000		Lorrie Laborn prepares Hissatsu: Shinten on Ramuh 29713 (CRITICAL)
00:02:25.2090000		Dengue Fever prepares Glare on Ramuh 20978
00:02:25.2090000		Nevik Seren prepares Maim on Ramuh 9033
00:02:25.2090000		Nevik Seren prepares Attack on Ramuh 4177
00:02:25.4750000		Moryn Ward Raiton Ramuh 30801
00:02:25.5200000		Blue Fever Shot Ramuh 3879
00:02:25.5640000		Blue Fever prepares Empyreal Arrow on Ramuh 13523 (DIRECT HIT)
00:02:25.5640000		Moryn Ward prepares Mug on Ramuh 5763
00:02:25.7420000		Nevik Seren Attack Ramuh 4177
00:02:25.7420000		Dengue Fever prepares Dia on Ramuh 12081 (CRITICAL)
00:02:25.8320000		Lorrie Laborn Hissatsu: Shinten Ramuh 29713
00:02:25.8320000		Nevik Seren Maim Ramuh 9033
00:02:25.8320000		Typhus Fever prepares Fast Blade on Ramuh 6693
00:02:25.8770000		Typhus Fever Spirits Within Ramuh 12473
00:02:25.9210000		Vext Seren prepares Physick on Nevik Seren +17863
00:02:25.9650000		Lorrie Laborn prepares Attack on Ramuh 4592
00:02:26.0990000		Moryn Ward Mug Ramuh 5763
00:02:26.1440000		Eos prepares Embrace on Nevik Seren +4399
00:02:26.1890000		Typhus Fever prepares Attack on Ramuh 4583 (CRITICAL)
00:02:26.3240000		Moryn Ward prepares Attack on Ramuh 3970
00:02:26.4560000		Typhus Fever Fast Blade Ramuh 6693
00:02:26.4560000		Moryn Ward prepares Bhavacakra on Ramuh 23961 (CRITICAL)
00:02:26.5010000		Lorrie Laborn Attack Ramuh 4592
00:02:26.5010000		Dengue Fever Glare Ramuh 20978
00:02:26.5910000		Blue Fever Empyreal Arrow Ramuh 13523
00:02:26.7240000		Typhus Fever Attack Ramuh 4583
00:02:26.7690000		Eos Embrace Nevik Seren 4399
00:02:26.8580000		Moryn Ward Attack Ramuh 3970
00:02:26.9040000		Blue Fever prepares Refulgent Arrow on Ramuh 24606 (CRITICAL)
00:02:26.9480000		Vext Seren Physick Nevik Seren 17863
00:02:27.0370000		Dengue Fever Dia Ramuh 12081
00:02:27.0370000		Ramuh gains Dia from Dengue Fever
00:02:27.0820000		Moryn Ward Bhavacakra Ramuh 23961
00:02:27.1710000		Lorrie Laborn prepares Higanbana on Ramuh 19191 (CRITICAL)
00:02:27.2170000		Nevik Seren gains Temperance from Dengue Fever
00:02:27.2170000		Vext Seren gains Temperance from Dengue Fever
00:02:27.2170000		Nyghtwel Tayuun gains Temperance from Dengue Fever
00:02:27.2170000		Lorrie Laborn gains Temperance from Dengue Fever
00:02:27.2170000		Typhus Fever gains Temperance from Dengue Fever
00:02:27.2170000		Moryn Ward gains Temperance from Dengue Fever
00:02:27.2170000		Dengue Fever gains Temperance from Dengue Fever
00:02:27.2170000		Blue Fever gains Temperance from Dengue Fever
00:02:27.2610000		Moryn Ward prepares Meisui on Moryn Ward 
00:02:27.2610000		Nyghtwel Tayuun gains Mage's Ballad from Blue Fever
00:02:27.2610000		Typhus Fever gains Mage's Ballad from Blue Fever
00:02:27.2610000		Lorrie Laborn gains Mage's Ballad from Blue Fever
00:02:27.2610000		Vext Seren gains Mage's Ballad from Blue Fever
00:02:27.2610000		Moryn Ward gains Mage's Ballad from Blue Fever
00:02:27.2610000		Dengue Fever gains Mage's Ballad from Blue Fever
00:02:27.2610000		Nevik Seren gains Mage's Ballad from Blue Fever
00:02:27.2610000		Eos gains Mage's Ballad from Blue Fever
00:02:27.5290000		Nevik Seren prepares Storm's Path on Ramuh 18485 (CRITICAL)
00:02:27.6630000		Blue Fever prepares Bloodletter on Ramuh 11062 (CRITICAL)
00:02:27.7530000		The limit break guage has been updated to 10780. 3 bars are available.
00:02:27.7970000		Lorrie Laborn Higanbana Ramuh 19191
00:02:27.7970000		Ramuh gains Higanbana from Lorrie Laborn
00:02:27.8420000		Blue Fever prepares Shot on Ramuh 3874
00:02:28.0210000		Moryn Ward prepares Bhavacakra on Ramuh 15708 (DIRECT HIT)
00:02:28.1990000		Nyghtwel Tayuun prepares Ley Lines on Nyghtwel Tayuun 737
00:02:28.1990000		Typhus Fever prepares Riot Blade on Ramuh 10258
00:02:28.3770000		Blue Fever Refulgent Arrow Ramuh 24606
00:02:28.4660000		Typhus Fever prepares Attack on Ramuh 3007
00:02:28.5110000		Lorrie Laborn prepares Gekko on Ramuh 21648
00:02:28.5110000		Ramuh prepares Judgment Volts on Ramuh 19381
00:02:28.5110000		Moryn Ward prepares Attack on Ramuh 4540 (DIRECT HIT)
00:02:28.6000000		Blue Fever Shot Ramuh 3874
00:02:28.6000000		Nevik Seren prepares Attack on Ramuh 3901
00:02:28.6450000		Moryn Ward Bhavacakra Ramuh 15708
00:02:28.6900000		Nyghtwel Tayuun gains Ley Lines from Nyghtwel Tayuun
00:02:28.6900000		Nyghtwel Tayuun gains Circle Of Power from Nyghtwel Tayuun
00:02:28.8690000		Moryn Ward prepares Spinning Edge on Ramuh 8994
00:02:28.9580000		Typhus Fever Riot Blade Ramuh 10258
00:02:29.0030000		Typhus Fever Attack Ramuh 3007
00:02:29.0030000		Ramuh prepares Judgment Volts on Dengue Fever 39248
00:02:29.0030000		Ramuh prepares Judgment Volts on Lorrie Laborn 61557
00:02:29.0030000		Ramuh prepares Judgment Volts on Moryn Ward 72302
00:02:29.0030000		Ramuh prepares Judgment Volts on Typhus Fever 35574
00:02:29.0030000		Ramuh prepares Judgment Volts on Nyghtwel Tayuun 54044
00:02:29.0030000		Ramuh prepares Judgment Volts on Nevik Seren 31184
00:02:29.0030000		Ramuh prepares Judgment Volts on Vext Seren 56765
00:02:29.0030000		Ramuh prepares Judgment Volts on Blue Fever 62094
00:02:29.0460000		Moryn Ward Attack Ramuh 4540
00:02:29.0460000		Nevik Seren Storm's Path Ramuh 18485
00:02:29.0910000		Lorrie Laborn prepares Attack on Ramuh 7638 (CRITICAL)
00:02:29.1360000		Nevik Seren Attack Ramuh 3901
00:02:29.1360000		Ramuh prepares Unknown_4Bc9 on Nevik Seren 18511
00:02:29.2710000		Blue Fever Bloodletter Ramuh 11062
00:02:29.2710000		Moryn Ward Spinning Edge Ramuh 8994
00:02:29.2710000		Lorrie Laborn Gekko Ramuh 21648
00:02:29.3150000		Vext Seren prepares Broil III on Ramuh 19455
00:02:29.3590000		Blue Fever prepares Burst Shot on Ramuh 17938 (CRITICAL)
00:02:29.5390000		Ramuh Judgment Volts Dengue Fever 39248
00:02:29.5820000		Ramuh Judgment Volts Lorrie Laborn 61557
00:02:29.6280000		Ramuh Judgment Volts Moryn Ward 72302
00:02:29.6280000		Lorrie Laborn Attack Ramuh 7638
00:02:29.6710000		Ramuh Judgment Volts Typhus Fever 35574
00:02:29.7160000		Ramuh Judgment Volts Nyghtwel Tayuun 54044
00:02:29.7600000		Ramuh Judgment Volts Nevik Seren 31184
00:02:29.7610000		Nyghtwel Tayuun prepares Fire III on Ramuh 12791
00:02:29.8050000		Ramuh Judgment Volts Vext Seren 56765
00:02:29.8510000		Ramuh Judgment Volts Blue Fever 62094
00:02:29.8510000		Nevik Seren prepares Fell Cleave on Ramuh 18993
00:02:29.8950000		Vext Seren prepares Recitation on Vext Seren 
00:02:29.8950000		Vext Seren gains Recitation from Vext Seren
00:02:29.9400000		Ramuh Unknown_4Bc9 Nevik Seren 18511
00:02:29.9850000		Eos prepares Embrace on Moryn Ward +4439
00:02:30.1190000		Vext Seren Broil III Ramuh 19455
00:02:30.2090000		Nevik Seren gains Temperance from Dengue Fever
00:02:30.2090000		Vext Seren gains Temperance from Dengue Fever
00:02:30.2090000		Nyghtwel Tayuun gains Temperance from Dengue Fever
00:02:30.2090000		Lorrie Laborn gains Temperance from Dengue Fever
00:02:30.2090000		Typhus Fever gains Temperance from Dengue Fever
00:02:30.2090000		Moryn Ward gains Temperance from Dengue Fever
00:02:30.2090000		Dengue Fever gains Temperance from Dengue Fever
00:02:30.2090000		Blue Fever gains Temperance from Dengue Fever
00:02:30.2520000		Dengue Fever prepares Medica II on Dengue Fever +11167
00:02:30.2520000		Dengue Fever prepares Medica II on Lorrie Laborn +11150
00:02:30.2520000		Dengue Fever prepares Medica II on Typhus Fever +10936
00:02:30.2520000		Dengue Fever prepares Medica II on Nevik Seren +10894
00:02:30.2520000		Dengue Fever prepares Medica II on Moryn Ward +10935
00:02:30.2520000		Dengue Fever prepares Medica II on Nyghtwel Tayuun +16897 (CRITICAL)
00:02:30.2520000		Dengue Fever prepares Medica II on Vext Seren +10825
00:02:30.2520000		Dengue Fever prepares Medica II on Blue Fever +10732
00:02:30.4760000		Nevik Seren Fell Cleave Ramuh 18993
00:02:30.5650000		Typhus Fever prepares Royal Authority on Ramuh 29217 (CRITICAL)
00:02:30.5650000		Typhus Fever gains Sword Oath from Typhus Fever
00:02:30.6100000		Eos Embrace Moryn Ward 4439
00:02:30.6100000		Lorrie Laborn prepares Hakaze on Ramuh 14528 (CRITICAL)
00:02:30.6990000		Moryn Ward prepares Attack on Ramuh 3856
00:02:30.7440000		Typhus Fever prepares Attack on Ramuh 2981
00:02:30.7440000		The limit break guage has been updated to 11000. 3 bars are available.
00:02:30.8320000		Blue Fever Burst Shot Ramuh 17938
00:02:30.8770000		Nevik Seren prepares Infuriate on Nevik Seren 
00:02:30.8770000		Nevik Seren gains Nascent Chaos from Nevik Seren
00:02:30.9220000		Blue Fever prepares Shot on Ramuh 4160
00:02:30.9660000		Vext Seren prepares Whispering Dawn on Vext Seren 
00:02:30.9660000		Moryn Ward prepares Gust Slash on Ramuh 13233
00:02:31.0560000		Nyghtwel Tayuun Fire III Ramuh 12791
00:02:31.1000000		Dengue Fever Medica II Dengue Fever 11167
00:02:31.1000000		Dengue Fever gains Medica II from Dengue Fever
00:02:31.1460000		Typhus Fever Royal Authority Ramuh 29217
00:02:31.2350000		Moryn Ward Attack Ramuh 3856
00:02:31.2350000		Dengue Fever Medica II Lorrie Laborn 11150
00:02:31.2350000		Lorrie Laborn gains Medica II from Dengue Fever
00:02:31.2350000		Lorrie Laborn Hakaze Ramuh 14528
00:02:31.2790000		Typhus Fever Attack Ramuh 2981
00:02:31.3690000		Moryn Ward Gust Slash Ramuh 13233
00:02:31.3690000		Dengue Fever Medica II Typhus Fever 10936
00:02:31.3690000		Typhus Fever gains Medica II from Dengue Fever
00:02:31.4130000		Lorrie Laborn prepares Attack on Ramuh 7082 (CRITICAL)
00:02:31.5030000		Dengue Fever Medica II Nevik Seren 10894
00:02:31.5030000		Nevik Seren gains Medica II from Dengue Fever
00:02:31.6370000		Dengue Fever Medica II Moryn Ward 10935
00:02:31.6370000		Moryn Ward gains Medica II from Dengue Fever
00:02:31.6810000		Blue Fever Shot Ramuh 4160
00:02:31.7260000		Vext Seren prepares Fey Blessing on Vext Seren 
00:02:31.7700000		Eos gains Summon Order from Eos
00:02:31.7700000		Dengue Fever Medica II Nyghtwel Tayuun 16897
00:02:31.7700000		Nyghtwel Tayuun gains Medica II from Dengue Fever
00:02:31.8150000		Eos prepares Whispering Dawn on Vext Seren +315 (CRITICAL)
00:02:31.8150000		Eos prepares Whispering Dawn on Moryn Ward +315 (CRITICAL)
00:02:31.8150000		Eos prepares Whispering Dawn on Nyghtwel Tayuun +315 (CRITICAL)
00:02:31.8150000		Eos prepares Whispering Dawn on Blue Fever +315 (CRITICAL)
00:02:31.8150000		Eos prepares Whispering Dawn on Lorrie Laborn +315 (CRITICAL)
00:02:31.8150000		Eos prepares Whispering Dawn on Nevik Seren +315 (CRITICAL)
00:02:31.8150000		Eos prepares Whispering Dawn on Typhus Fever +315 (CRITICAL)
00:02:31.8150000		Eos prepares Whispering Dawn on Dengue Fever +315 (CRITICAL)
00:02:31.8600000		Blue Fever prepares Burst Shot on Ramuh 17095 (CRITICAL)
00:02:31.8600000		Blue Fever gains Straight Shot Ready from Blue Fever
00:02:31.9040000		Dengue Fever Medica II Vext Seren 10825
00:02:31.9040000		Vext Seren gains Medica II from Dengue Fever
00:02:31.9490000		Lorrie Laborn Attack Ramuh 7082
00:02:31.9930000		Nevik Seren prepares Attack on Ramuh 3923
00:02:32.0380000		Dengue Fever Medica II Blue Fever 10732
00:02:32.0380000		Blue Fever gains Medica II from Dengue Fever
00:02:32.1710000		Ramuh prepares Unknown_4Bc9 on Nevik Seren 18854
00:02:32.1710000		Nevik Seren prepares Inner Chaos on Ramuh 58117 (CRITICAL)
00:02:32.5290000		Eos gains Summon Order IV from Eos
00:02:32.5290000		Nevik Seren Attack Ramuh 3923
00:02:32.5290000		Moryn Ward gains Surge Protection from 
00:02:32.6180000		Nyghtwel Tayuun prepares Fire IV on Ramuh 38755
00:02:32.7070000		Lorrie Laborn prepares Yukikaze on Ramuh 16731
00:02:32.8410000		Nyghtwel Tayuun gains Circle Of Power from Nyghtwel Tayuun
00:02:32.8850000		Moryn Ward prepares Attack on Ramuh 3785
00:02:32.9300000		Typhus Fever prepares Atonement on Ramuh 27887 (CRITICAL)
00:02:32.9300000		Typhus Fever gains Sword Oath from Typhus Fever
00:02:32.9740000		Ramuh Unknown_4Bc9 Nevik Seren 18854
00:02:32.9740000		Vext Seren gains Whispering Dawn from Eos
00:02:33.0190000		Typhus Fever prepares Attack on Ramuh 3021
00:02:33.1080000		Nevik Seren Inner Chaos Ramuh 58117
00:02:33.1080000		Moryn Ward gains Whispering Dawn from Eos
00:02:33.1080000		Moryn Ward prepares Aeolian Edge on Ramuh 37616 (CRITICAL)
00:02:33.1980000		Nevik Seren gains Temperance from Dengue Fever
00:02:33.1980000		Vext Seren gains Temperance from Dengue Fever
00:02:33.1980000		Nyghtwel Tayuun gains Temperance from Dengue Fever
00:02:33.1980000		Lorrie Laborn gains Temperance from Dengue Fever
00:02:33.1980000		Typhus Fever gains Temperance from Dengue Fever
00:02:33.1980000		Moryn Ward gains Temperance from Dengue Fever
00:02:33.1980000		Dengue Fever gains Temperance from Dengue Fever
00:02:33.1980000		Blue Fever gains Temperance from Dengue Fever
00:02:33.2420000		Nyghtwel Tayuun gains Whispering Dawn from Eos
00:02:33.3310000		Blue Fever Burst Shot Ramuh 17095
00:02:33.3760000		Blue Fever gains Whispering Dawn from Eos
00:02:33.4200000		Moryn Ward Attack Ramuh 3785
00:02:33.4650000		Blue Fever prepares Army's Paeon on Ramuh 3975
00:02:33.4660000		Nyghtwel Tayuun gains Army's Paeon from Blue Fever
00:02:33.4660000		Vext Seren gains Army's Paeon from Blue Fever
00:02:33.4660000		Typhus Fever gains Army's Paeon from Blue Fever
00:02:33.4660000		Moryn Ward gains Army's Paeon from Blue Fever
00:02:33.4660000		Dengue Fever gains Army's Paeon from Blue Fever
00:02:33.4660000		Nevik Seren gains Army's Paeon from Blue Fever
00:02:33.4660000		Lorrie Laborn gains Army's Paeon from Blue Fever
00:02:33.4660000		Eos gains Army's Paeon from Blue Fever
00:02:33.5100000		Lorrie Laborn Yukikaze Ramuh 16731
00:02:33.5100000		Lorrie Laborn gains Whispering Dawn from Eos
00:02:33.5100000		Eos prepares Embrace on Moryn Ward +4472
00:02:33.5540000		Typhus Fever Attack Ramuh 3021
00:02:33.6440000		Moryn Ward Aeolian Edge Ramuh 37616
00:02:33.6440000		Nevik Seren gains Whispering Dawn from Eos
00:02:33.7340000		Lorrie Laborn prepares Attack on Ramuh 4465
00:02:33.7340000		The limit break guage has been updated to 11220. 3 bars are available.
00:02:33.7770000		Nyghtwel Tayuun Fire IV Ramuh 38755
00:02:33.7770000		Typhus Fever gains Whispering Dawn from Eos
00:02:33.9130000		Dengue Fever gains Whispering Dawn from Eos
00:02:33.9130000		Vext Seren prepares Succor on Vext Seren +12963 (CRITICAL)
00:02:33.9130000		Vext Seren prepares Succor on Moryn Ward +13207 (CRITICAL)
00:02:33.9130000		Vext Seren prepares Succor on Nyghtwel Tayuun +12970 (CRITICAL)
00:02:33.9130000		Vext Seren prepares Succor on Nevik Seren +12699 (CRITICAL)
00:02:33.9130000		Vext Seren prepares Succor on Lorrie Laborn +13391 (CRITICAL)
00:02:33.9130000		Vext Seren prepares Succor on Blue Fever +13176 (CRITICAL)
00:02:33.9130000		Vext Seren prepares Succor on Typhus Fever +13394 (CRITICAL)
00:02:33.9130000		Vext Seren prepares Succor on Dengue Fever +13115 (CRITICAL)
00:02:34.0020000		Blue Fever prepares Shot on Ramuh 7658 (CRITICAL)
00:02:34.0900000		Blue Fever Army's Paeon Ramuh 3975
00:02:34.1350000		Eos Embrace Moryn Ward 4472
00:02:34.1810000		Dengue Fever prepares Glare on Ramuh 19686
00:02:34.2240000		Typhus Fever Atonement Ramuh 27887
00:02:34.2700000		Lorrie Laborn Attack Ramuh 4465
00:02:34.3150000		Blue Fever prepares Refulgent Arrow on Ramuh 16035
00:02:34.5390000		Nevik Seren prepares Heavy Swing on Ramuh 5634
00:02:34.7620000		Blue Fever Shot Ramuh 7658
00:02:34.7620000		Eos prepares Fey Blessing on Vext Seren +10260
00:02:34.7620000		Eos prepares Fey Blessing on Moryn Ward +15891 (CRITICAL)
00:02:34.7620000		Eos prepares Fey Blessing on Nyghtwel Tayuun +10510
00:02:34.7620000		Eos prepares Fey Blessing on Blue Fever +10132
00:02:34.7620000		Eos prepares Fey Blessing on Lorrie Laborn +10038
00:02:34.7620000		Eos prepares Fey Blessing on Nevik Seren +9932
00:02:34.7620000		Eos prepares Fey Blessing on Typhus Fever +10032
00:02:34.7620000		Eos prepares Fey Blessing on Dengue Fever +10122
00:02:34.8060000		Lorrie Laborn prepares Hakaze on Ramuh 18701 (CRITICAL)
00:02:34.8500000		Nyghtwel Tayuun prepares Fire IV on Ramuh 38813
00:02:35.0290000		Vext Seren Succor Vext Seren 12963
00:02:35.0290000		Vext Seren gains Galvanize from Vext Seren
00:02:35.0740000		Nevik Seren Heavy Swing Ramuh 5634
00:02:35.0740000		Moryn Ward prepares Attack on Ramuh 3744
00:02:35.1630000		Vext Seren Succor Moryn Ward 13207
00:02:35.1630000		Moryn Ward gains Galvanize from Vext Seren
00:02:35.2070000		Moryn Ward prepares Spinning Edge on Ramuh 8341
00:02:35.2960000		Vext Seren Succor Nyghtwel Tayuun 12970
00:02:35.2960000		Nyghtwel Tayuun gains Galvanize from Vext Seren
00:02:35.2960000		Typhus Fever prepares Attack on Ramuh 4302 (CRITICAL)
00:02:35.2960000		Nevik Seren prepares Reprisal on Ramuh 
00:02:35.3400000		Typhus Fever prepares Atonement on Ramuh 19087
00:02:35.3400000		Typhus Fever gains Sword Oath from Typhus Fever
00:02:35.3840000		Nevik Seren prepares Attack on Ramuh 3626
00:02:35.4290000		Vext Seren Succor Nevik Seren 12699
00:02:35.4290000		Nevik Seren gains Galvanize from Vext Seren
00:02:35.4290000		Lorrie Laborn Hakaze Ramuh 18701
00:02:35.4290000		Eos Fey Blessing Vext Seren 10260
00:02:35.4720000		Dengue Fever Glare Ramuh 19686
00:02:35.5180000		Nyghtwel Tayuun prepares Triplecast on Nyghtwel Tayuun 1211
00:02:35.5180000		Nyghtwel Tayuun gains Triplecast from Nyghtwel Tayuun
00:02:35.5620000		Vext Seren Succor Lorrie Laborn 13391
00:02:35.5620000		Lorrie Laborn gains Galvanize from Vext Seren
00:02:35.5620000		Eos Fey Blessing Moryn Ward 15891
00:02:35.6060000		Moryn Ward Spinning Edge Ramuh 8341
00:02:35.6060000		Moryn Ward Attack Ramuh 3744
00:02:35.6950000		Vext Seren Succor Blue Fever 13176
00:02:35.6950000		Blue Fever gains Galvanize from Vext Seren
00:02:35.6950000		Eos Fey Blessing Nyghtwel Tayuun 10510
00:02:35.7400000		Ramuh prepares Fury's Bolt on Ramuh 
00:02:35.7850000		Blue Fever Refulgent Arrow Ramuh 16035
00:02:35.8290000		Vext Seren Succor Typhus Fever 13394
00:02:35.8290000		Typhus Fever gains Galvanize from Vext Seren
00:02:35.8290000		Typhus Fever Attack Ramuh 4302
00:02:35.8290000		Eos Fey Blessing Blue Fever 10132
00:02:35.8730000		Nyghtwel Tayuun gains Circle Of Power from Nyghtwel Tayuun
00:02:35.9180000		Nevik Seren Attack Ramuh 3626
00:02:35.9630000		Vext Seren Succor Dengue Fever 13115
00:02:35.9630000		Dengue Fever gains Galvanize from Vext Seren
00:02:35.9630000		Ramuh gains Reprisal from Nevik Seren
00:02:35.9630000		Eos Fey Blessing Lorrie Laborn 10038
00:02:36.0070000		Nyghtwel Tayuun Fire IV Ramuh 38813
00:02:36.0510000		Lorrie Laborn prepares Attack on Ramuh 5730 (DIRECT HIT)
00:02:36.0960000		Eos Fey Blessing Nevik Seren 9932
00:02:36.1850000		Lorrie Laborn gains Surge Protection from 
00:02:36.2750000		Vext Seren gains Army's Paeon from Blue Fever
00:02:36.2750000		Vext Seren gains Surge Protection from 
00:02:36.2750000		Nyghtwel Tayuun gains Army's Paeon from Blue Fever
00:02:36.2750000		Typhus Fever gains Army's Paeon from Blue Fever
00:02:36.2750000		Moryn Ward gains Army's Paeon from Blue Fever
00:02:36.2750000		Dengue Fever gains Army's Paeon from Blue Fever
00:02:36.2750000		Nevik Seren gains Army's Paeon from Blue Fever
00:02:36.2750000		Lorrie Laborn gains Army's Paeon from Blue Fever
00:02:36.2750000		Eos gains Army's Paeon from Blue Fever
00:02:36.4080000		Blue Fever gains Surge Protection from 
00:02:36.5870000		Lorrie Laborn Attack Ramuh 5730
00:02:36.6310000		Typhus Fever Atonement Ramuh 19087
00:02:36.6310000		Typhus Fever gains Surge Protection from 
00:02:36.7210000		Ramuh gains Fury's Bolt from Ramuh
00:02:36.7210000		The limit break guage has been updated to 11440. 3 bars are available.
00:02:36.8540000		Blue Fever prepares Burst Shot on Ramuh 13990 (DIRECT HIT)
00:02:36.8540000		Nevik Seren prepares Maim on Ramuh 13041 (CRITICAL)
00:02:36.9440000		Blue Fever prepares Shot on Ramuh 4197
