-00:00:01.8220000		Dengue Fever casts Glare on Ramuh
00:04:26.9660000		Vext Seren gains The Wanderer's Minuet from Blue Fever
00:04:26.9660000		Moryn Ward gains The Wanderer's Minuet from Blue Fever
00:04:26.9660000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:04:26.9660000		Nevik Seren gains The Wanderer's Minuet from Blue Fever
00:04:27.1890000		Blue Fever Shot Ramuh 5333
00:04:27.2340000		Vext Seren gains Aetherflow from Vext Seren
00:04:27.2340000		Vext Seren prepares Lustrate on Nevik Seren +53121 (CRITICAL)
00:04:27.3240000		Eos prepares Embrace on Moryn Ward +4355
00:04:27.3240000		Dengue Fever prepares Plenary Indulgence on Dengue Fever 
00:04:27.3240000		Dengue Fever prepares Plenary Indulgence on Nevik Seren 
00:04:27.3240000		Dengue Fever prepares Plenary Indulgence on Vext Seren 
00:04:27.3240000		Dengue Fever prepares Plenary Indulgence on Blue Fever 
00:04:27.3240000		Dengue Fever prepares Plenary Indulgence on Moryn Ward 
00:04:27.3240000		Dengue Fever prepares Plenary Indulgence on Lorrie Laborn 
00:04:27.3240000		Dengue Fever prepares Plenary Indulgence on Typhus Fever 
00:04:27.3240000		Dengue Fever prepares Plenary Indulgence on Nyghtwel Tayuun 
00:04:27.4570000		Will Of Ixion prepares Gallop on Will Of Ixion 19379
00:04:27.4570000		Will Of Ixion prepares Gallop on Will Of Ixion 19379
00:04:27.4570000		Will Of Ixion prepares Gallop on Will Of Ixion 19379
00:04:27.4570000		Will Of Ixion prepares Gallop on Will Of Ixion 19379
00:04:27.5020000		Moryn Ward Suiton Ramuh 30000
00:04:27.5020000		Nyghtwel Tayuun Between The Lines Nyghtwel Tayuun 0
00:04:27.6360000		Ramuh prepares Judgment Jolt on Ramuh 19369
00:04:27.6360000		Ramuh prepares Judgment Jolt on Ramuh 19369
00:04:27.6360000		Ramuh prepares Judgment Jolt on Ramuh 19369
00:04:27.6360000		Ramuh prepares Judgment Jolt on Ramuh 19369
00:04:27.6360000		Ramuh prepares Judgment Jolt on Ramuh 19369
00:04:27.6360000		Ramuh prepares Judgment Jolt on Ramuh 19369
00:04:27.6360000		Ramuh prepares Judgment Jolt on Ramuh 19369
00:04:27.6360000		Ramuh prepares Judgment Jolt on Nyghtwel Tayuun 999999
00:04:27.8590000		Vext Seren Lustrate Nevik Seren 53121
00:04:27.9480000		Blue Fever Burst Shot Ramuh 18444
00:04:27.9480000		Eos Embrace Moryn Ward 4355
00:04:27.9920000		Will Of Ixion prepares Gallop on  
00:04:27.9920000		Will Of Ixion prepares Gallop on  
00:04:27.9920000		Will Of Ixion prepares Gallop on  
00:04:27.9920000		Will Of Ixion prepares Gallop on  
00:04:28.1260000		Will Of Ixion Gallop  0
00:04:28.1260000		Dengue Fever gains Confession from Dengue Fever
00:04:28.2140000		Vext Seren gains Aetherflow from Vext Seren
00:04:28.2140000		Vext Seren prepares Lustrate on Nevik Seren +52176 (CRITICAL)
00:04:28.2580000		Will Of Ixion Gallop  0
00:04:28.2580000		Nevik Seren gains Confession from Dengue Fever
00:04:28.3480000		Moryn Ward prepares Trick Attack on Ramuh 14541
00:04:28.3480000		Nevik Seren prepares Heavy Swing on Ramuh 6627
00:04:28.3480000		Nevik Seren prepares Attack on Ramuh 6520 (CRITICAL)
00:04:28.3480000		Ramuh gains Vulnerability Up from Moryn Ward
00:04:28.3920000		Will Of Ixion Gallop  0
00:04:28.3920000		Vext Seren gains Confession from Dengue Fever
00:04:28.5260000		Will Of Ixion Gallop  0
00:04:28.5260000		Blue Fever gains Confession from Dengue Fever
00:04:28.5700000		Moryn Ward prepares Attack on Ramuh 3854
00:04:28.6600000		Moryn Ward gains Confession from Dengue Fever
00:04:28.6610000		The limit break guage has been updated to 20100. 3 bars are available.
00:04:28.7480000		Lorrie Laborn prepares Hissatsu: Kaiten on Lorrie Laborn 1229 (DIRECT HIT)
00:04:28.7480000		Lorrie Laborn gains Kaiten from Lorrie Laborn
00:04:28.7920000		Lorrie Laborn gains Confession from Dengue Fever
00:04:28.7930000		Blue Fever prepares Bloodletter on Ramuh 7923
00:04:28.8360000		Vext Seren Lustrate Nevik Seren 52176
00:04:28.8810000		Nevik Seren Heavy Swing Ramuh 6627
00:04:28.8810000		Nevik Seren Attack Ramuh 6520
00:04:28.9260000		Typhus Fever gains Confession from Dengue Fever
00:04:29.0160000		Vext Seren prepares Indomitability on Vext Seren +18612
00:04:29.0160000		Vext Seren prepares Indomitability on Dengue Fever +29241 (CRITICAL)
00:04:29.0160000		Vext Seren prepares Indomitability on Lorrie Laborn +18077
00:04:29.0160000		Vext Seren prepares Indomitability on Blue Fever +29375 (CRITICAL)
00:04:29.0160000		Vext Seren prepares Indomitability on Typhus Fever +29245 (CRITICAL)
00:04:29.0160000		Vext Seren prepares Indomitability on Moryn Ward +28862 (CRITICAL)
00:04:29.0160000		Vext Seren prepares Indomitability on Nevik Seren +21864
00:04:29.1040000		Moryn Ward Attack Ramuh 3854
00:04:29.1040000		Moryn Ward prepares Shadow Fang on Ramuh 10116 (DIRECT HIT)
00:04:29.1500000		Moryn Ward Trick Attack Ramuh 14541
00:04:29.1500000		Typhus Fever prepares Fast Blade on Ramuh 5540
00:04:29.1500000		Typhus Fever prepares Attack on Ramuh 2325
00:04:29.1500000		Ramuh prepares Unknown_4Bc9 on Nevik Seren 28723
00:04:29.3730000		Blue Fever prepares Shot on Ramuh 4840
00:04:29.5060000		Blue Fever prepares Burst Shot on Ramuh 20112 (CRITICAL)
00:04:29.6410000		Vext Seren Indomitability Vext Seren 18612
00:04:29.6410000		Moryn Ward Shadow Fang Ramuh 10116
00:04:29.6410000		Ramuh gains Shadow Fang from Moryn Ward
00:04:29.6840000		Typhus Fever Attack Ramuh 2325
00:04:29.7740000		Typhus Fever Fast Blade Ramuh 5540
00:04:29.7740000		Vext Seren Indomitability Dengue Fever 29241
00:04:29.8630000		Typhus Fever prepares Circle Of Scorn on Ramuh 3410
00:04:29.9070000		Vext Seren Indomitability Lorrie Laborn 18077
00:04:29.9070000		Moryn Ward prepares Ten Chi Jin on Moryn Ward 1186 (DIRECT HIT)
00:04:29.9070000		Moryn Ward gains Ten Chi Jin from Moryn Ward
00:04:29.9520000		Ramuh Unknown_4Bc9 Nevik Seren 28723
00:04:29.9520000		Typhus Fever gains The Wanderer's Minuet from Blue Fever
00:04:29.9520000		Eos gains The Wanderer's Minuet from Blue Fever
00:04:29.9520000		Lorrie Laborn gains The Wanderer's Minuet from Blue Fever
00:04:29.9520000		Vext Seren gains The Wanderer's Minuet from Blue Fever
00:04:29.9520000		Moryn Ward gains The Wanderer's Minuet from Blue Fever
00:04:29.9520000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:04:29.9520000		Nevik Seren gains The Wanderer's Minuet from Blue Fever
00:04:30.0410000		Vext Seren Indomitability Blue Fever 29375
00:04:30.1310000		Blue Fever Shot Ramuh 4840
00:04:30.1760000		Nyghtwel Tayuun dies.
00:04:30.3100000		Vext Seren Indomitability Moryn Ward 28862
00:04:30.3540000		Dengue Fever prepares Medica II on Dengue Fever +9124
00:04:30.3540000		Dengue Fever prepares Medica II on Lorrie Laborn +14294 (CRITICAL)
00:04:30.3540000		Dengue Fever prepares Medica II on Typhus Fever +9104
00:04:30.3540000		Dengue Fever prepares Medica II on Moryn Ward +9049
00:04:30.3540000		Dengue Fever prepares Medica II on Vext Seren +9041
00:04:30.3540000		Dengue Fever prepares Medica II on Blue Fever +8924
00:04:30.3540000		Dengue Fever prepares Medica II on Nevik Seren +11319
00:04:30.3980000		Blue Fever Bloodletter Ramuh 7923
00:04:30.3980000		Eos prepares Embrace on Vext Seren +6824 (CRITICAL)
00:04:30.3980000		Lorrie Laborn prepares Higanbana on Ramuh 17111
00:04:30.4420000		Vext Seren Indomitability Nevik Seren 21864
00:04:30.4420000		Lorrie Laborn prepares Attack on Ramuh 7777 (CRITICAL)
00:04:30.8880000		Typhus Fever Circle Of Scorn Ramuh 3410
00:04:30.8880000		Ramuh gains Circle Of Scorn from Typhus Fever
00:04:30.9780000		Blue Fever Burst Shot Ramuh 20112
00:04:30.9780000		Lorrie Laborn Attack Ramuh 7777
00:04:31.0220000		Eos Embrace Vext Seren 6824
00:04:31.0220000		Lorrie Laborn Higanbana Ramuh 17111
00:04:31.0220000		Ramuh gains Higanbana from Lorrie Laborn
00:04:31.0220000		Lorrie Laborn prepares Shoha on Ramuh 20070
00:04:31.1120000		Blue Fever prepares Empyreal Arrow on Ramuh 20008 (CRITICAL)
00:04:31.2020000		Dengue Fever gains Medica II from Dengue Fever
00:04:31.2910000		Moryn Ward prepares Fuma Shuriken on Ramuh 25610 (DIRECT HIT)
00:04:31.2910000		Moryn Ward gains Ten Chi Jin from Moryn Ward
00:04:31.3350000		Lorrie Laborn gains Medica II from Dengue Fever
00:04:31.4240000		Typhus Fever prepares Attack on Ramuh 2533
00:04:31.4680000		Typhus Fever gains Medica II from Dengue Fever
00:04:31.5130000		Typhus Fever prepares Riot Blade on Ramuh 8229
00:04:31.6020000		Lorrie Laborn Shoha Ramuh 20070
00:04:31.6020000		Moryn Ward gains Medica II from Dengue Fever
00:04:31.6910000		The limit break guage has been updated to 20320. 3 bars are available.
00:04:31.7360000		Vext Seren gains Medica II from Dengue Fever
00:04:31.8700000		Blue Fever gains Medica II from Dengue Fever
00:04:31.8700000		Vext Seren prepares Swiftcast on Vext Seren 
00:04:31.8700000		Vext Seren gains Swiftcast from Vext Seren
00:04:31.9140000		Blue Fever prepares Burst Shot on Ramuh 20622 (CRITICAL)
00:04:31.9590000		Typhus Fever Attack Ramuh 2533
00:04:31.9590000		Dengue Fever prepares Afflatus Rapture on Dengue Fever +13426
00:04:31.9590000		Dengue Fever prepares Afflatus Rapture on Typhus Fever +21665 (CRITICAL)
00:04:31.9590000		Dengue Fever prepares Afflatus Rapture on Moryn Ward +13958
00:04:31.9590000		Dengue Fever prepares Afflatus Rapture on Lorrie Laborn +13413
00:04:31.9590000		Dengue Fever prepares Afflatus Rapture on Vext Seren +13852
00:04:31.9590000		Dengue Fever prepares Afflatus Rapture on Blue Fever +13597
00:04:31.9590000		Dengue Fever prepares Afflatus Rapture on Nevik Seren +16929
00:04:32.0030000		Nevik Seren gains Medica II from Dengue Fever
00:04:32.1380000		Blue Fever Empyreal Arrow Ramuh 20008
00:04:32.1830000		Moryn Ward Fuma Shuriken Ramuh 25610
00:04:32.1830000		Ramuh prepares Unknown_4Bc9 on Nevik Seren 26552
00:04:32.2720000		Typhus Fever Riot Blade Ramuh 8229
00:04:32.3170000		Typhus Fever prepares Fight Or Flight on Typhus Fever 
00:04:32.3170000		Moryn Ward prepares Raiton on Ramuh 53888 (CRITICAL)
00:04:32.3170000		Moryn Ward gains Ten Chi Jin from Moryn Ward
00:04:32.4500000		Blue Fever prepares Shot on Ramuh 4585
00:04:32.7610000		Nevik Seren prepares Attack on Ramuh 4278
00:04:32.8070000		Nevik Seren prepares Maim on Ramuh 9775
00:04:32.9390000		Typhus Fever gains Fight Or Flight from Typhus Fever
00:04:32.9400000		Typhus Fever gains The Wanderer's Minuet from Blue Fever
00:04:32.9400000		Eos gains The Wanderer's Minuet from Blue Fever
00:04:32.9400000		Lorrie Laborn gains The Wanderer's Minuet from Blue Fever
00:04:32.9400000		Vext Seren gains The Wanderer's Minuet from Blue Fever
00:04:32.9400000		Moryn Ward gains The Wanderer's Minuet from Blue Fever
00:04:32.9400000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:04:32.9400000		Nevik Seren gains The Wanderer's Minuet from Blue Fever
00:04:32.9840000		Ramuh Unknown_4Bc9 Nevik Seren 26552
00:04:33.0280000		Moryn Ward Raiton Ramuh 53888
00:04:33.2060000		Blue Fever Shot Ramuh 4585
00:04:33.2960000		Eos Embrace Nevik Seren 4278
00:04:33.2960000		Moryn Ward prepares Suiton on Ramuh 26276
00:04:33.2960000		Moryn Ward gains Suiton from Moryn Ward
00:04:33.3860000		Blue Fever Burst Shot Ramuh 20622
00:04:33.4310000		Nevik Seren Maim Ramuh 9775
00:04:33.4310000		Vext Seren prepares Resurrection on Nyghtwel Tayuun 
00:04:33.6980000		Typhus Fever prepares Attack on Ramuh 2874
00:04:33.7430000		Lorrie Laborn prepares Hissatsu: Senei on Ramuh 51283
00:04:33.7870000		Lorrie Laborn prepares Attack on Ramuh 6192 (DIRECT HIT)
00:04:33.8770000		Typhus Fever prepares Goring Blade on Ramuh 14183
00:04:34.0110000		Moryn Ward prepares Kassatsu on Moryn Ward 
00:04:34.0110000		Moryn Ward gains Kassatsu from Moryn Ward
00:04:34.2330000		Typhus Fever Attack Ramuh 2874
00:04:34.2780000		Moryn Ward Suiton Ramuh 26276
00:04:34.3230000		Lorrie Laborn Attack Ramuh 6192
00:04:34.3680000		Blue Fever prepares Apex Arrow on Ramuh 32643
00:04:34.4120000		Typhus Fever Goring Blade Ramuh 14183
00:04:34.4120000		Ramuh gains Goring Blade from Typhus Fever
00:04:34.4120000		Lorrie Laborn Hissatsu: Senei Ramuh 51283
00:04:34.5020000		Lorrie Laborn prepares Meikyo Shisui on Lorrie Laborn 1233
00:04:34.5020000		Lorrie Laborn gains Meikyo Shisui from Lorrie Laborn
00:04:34.5460000		Nyghtwel Tayuun gains Raise from Vext Seren
00:04:34.6820000		The limit break guage has been updated to 20540. 3 bars are available.
00:04:34.8600000		Moryn Ward prepares Chi on Moryn Ward 
00:04:34.8600000		Moryn Ward gains Mudra from Moryn Ward
00:04:35.0390000		Moryn Ward gains Surge Protection from 
00:04:35.2170000		Ramuh prepares Unknown_4Bc9 on Nevik Seren 27500
00:04:35.3520000		Moryn Ward prepares Jin on Moryn Ward 
00:04:35.3520000		Moryn Ward gains Mudra from Moryn Ward
00:04:35.4390000		Blue Fever Apex Arrow Ramuh 32643
00:04:35.5280000		Blue Fever prepares Shot on Ramuh 6400 (CRITICAL)
00:04:35.5730000		Lorrie Laborn prepares Kasha on Ramuh 28571 (DIRECT HIT)
00:04:35.5730000		Lorrie Laborn gains Meikyo Shisui from Lorrie Laborn
00:04:35.8400000		Vext Seren prepares Biolysis on Ramuh +1895 (CRITICAL)
00:04:35.8400000		Moryn Ward prepares Hyosho Ranryu on Ramuh 77718 (DIRECT HIT)
00:04:35.8850000		Moryn Ward prepares Attack on Ramuh 3834
00:04:35.9740000		Typhus Fever prepares Attack on Ramuh 3047
00:04:35.9740000		Typhus Fever gains The Wanderer's Minuet from Blue Fever
00:04:35.9740000		Eos gains The Wanderer's Minuet from Blue Fever
00:04:35.9740000		Lorrie Laborn gains The Wanderer's Minuet from Blue Fever
00:04:35.9740000		Vext Seren gains The Wanderer's Minuet from Blue Fever
00:04:35.9740000		Moryn Ward gains The Wanderer's Minuet from Blue Fever
00:04:35.9740000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:04:35.9740000		Nevik Seren gains The Wanderer's Minuet from Blue Fever
00:04:36.0180000		Ramuh Unknown_4Bc9 Nevik Seren 27500
00:04:36.1070000		Lorrie Laborn prepares Attack on Ramuh 5882 (DIRECT HIT)
00:04:36.1520000		Nevik Seren prepares Attack on Ramuh 6491 (CRITICAL)
00:04:36.1970000		Lorrie Laborn Kasha Ramuh 28571
00:04:36.1970000		Nevik Seren prepares Storm's Eye on Ramuh 11980
00:04:36.2400000		Typhus Fever prepares Fast Blade on Ramuh 10999 (CRITICAL)
00:04:36.2860000		Blue Fever Shot Ramuh 6400
00:04:36.3750000		Lorrie Laborn prepares Hissatsu: Shinten on Ramuh 14774
00:04:36.3750000		Dengue Fever prepares Glare on Ramuh 33381 (CRITICAL)
00:04:36.4190000		Moryn Ward Attack Ramuh 3834
00:04:36.4630000		Ramuh gains Biolysis from Vext Seren
00:04:36.4630000		Moryn Ward Hyosho Ranryu Ramuh 77718
00:04:36.5080000		Typhus Fever Attack Ramuh 3047
00:04:36.5970000		Eos prepares Embrace on Nevik Seren +8295 (CRITICAL)
00:04:36.6420000		Lorrie Laborn Attack Ramuh 5882
00:04:36.6420000		Moryn Ward prepares Dream Within A Dream on Ramuh 8304
00:04:36.6420000		Moryn Ward prepares Dream Within A Dream on Ramuh 13862 (CRITICAL)
00:04:36.6420000		Moryn Ward prepares Dream Within A Dream on Ramuh 8473
00:04:36.6420000		Moryn Ward gains Assassinate Ready from Moryn Ward
00:04:36.6870000		Nevik Seren Attack Ramuh 6491
00:04:36.8650000		Typhus Fever Fast Blade Ramuh 10999
00:04:36.8650000		Blue Fever prepares Burst Shot on Ramuh 18492 (CRITICAL)
00:04:37		Lorrie Laborn Hissatsu: Shinten Ramuh 14774
00:04:37.3570000		Moryn Ward Dream Within A Dream Ramuh 8304
00:04:37.4910000		Moryn Ward Dream Within A Dream Ramuh 13862
00:04:37.6250000		Moryn Ward Dream Within A Dream Ramuh 8473
00:04:37.6250000		Nevik Seren prepares Infuriate on Nevik Seren 
00:04:37.6250000		Nevik Seren gains Nascent Chaos from Nevik Seren
00:04:37.6700000		Dengue Fever Glare Ramuh 33381
00:04:37.6700000		The limit break guage has been updated to 20760. 3 bars are available.
00:04:37.8040000		Lorrie Laborn prepares Gekko on Ramuh 35508 (CRITICAL)
00:04:37.8040000		Vext Seren prepares Recitation on Vext Seren 
00:04:37.8040000		Lorrie Laborn gains Meikyo Shisui from Lorrie Laborn
00:04:37.8040000		Vext Seren gains Recitation from Vext Seren
00:04:37.8480000		Nevik Seren Storm's Eye Ramuh 11980
00:04:37.8480000		Nevik Seren gains Storm's Eye from Nevik Seren
00:04:37.9370000		Moryn Ward prepares Assassinate on Ramuh 17341 (CRITICAL)
00:04:38.0710000		Moryn Ward prepares Attack on Ramuh 3982
00:04:38.2490000		Typhus Fever prepares Attack on Ramuh 3141
00:04:38.3380000		Blue Fever Burst Shot Ramuh 18492
00:04:38.4280000		Lorrie Laborn prepares Attack on Ramuh 4597
00:04:38.5630000		Lorrie Laborn Gekko Ramuh 35508
00:04:38.5630000		Nevik Seren prepares Inner Chaos on Ramuh 57459 (CRITICAL)
00:04:38.6070000		Moryn Ward Attack Ramuh 3982
00:04:38.6070000		Blue Fever prepares Shot on Ramuh 6687 (CRITICAL)
00:04:38.6070000		Typhus Fever prepares Riot Blade on Ramuh 16031 (CRITICAL)
00:04:38.6510000		Moryn Ward prepares Bhavacakra on Ramuh 12965
00:04:38.7400000		Moryn Ward Assassinate Ramuh 17341
00:04:38.7850000		Typhus Fever Attack Ramuh 3141
00:04:38.9630000		Lorrie Laborn Attack Ramuh 4597
00:04:38.9630000		Typhus Fever gains The Wanderer's Minuet from Blue Fever
00:04:38.9630000		Eos gains The Wanderer's Minuet from Blue Fever
00:04:38.9630000		Lorrie Laborn gains The Wanderer's Minuet from Blue Fever
00:04:38.9630000		Vext Seren gains The Wanderer's Minuet from Blue Fever
00:04:38.9630000		Moryn Ward gains The Wanderer's Minuet from Blue Fever
00:04:38.9630000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:04:38.9630000		Nevik Seren gains The Wanderer's Minuet from Blue Fever
00:04:39.2310000		Ramuh prepares Fury's Bolt on Ramuh 
00:04:39.2750000		Moryn Ward Bhavacakra Ramuh 12965
00:04:39.3650000		Blue Fever Shot Ramuh 6687
00:04:39.3650000		Typhus Fever Riot Blade Ramuh 16031
00:04:39.3650000		Blue Fever prepares Iron Jaws on Ramuh 4860
00:04:39.3650000		Typhus Fever prepares Spirits Within on Ramuh 19574 (CRITICAL)
00:04:39.4980000		Nevik Seren Inner Chaos Ramuh 57459
00:04:39.5430000		Nevik Seren prepares Attack on Ramuh 6796 (CRITICAL)
00:04:39.8560000		Moryn Ward prepares Ten on Moryn Ward 
00:04:39.8560000		Moryn Ward gains Mudra from Moryn Ward
00:04:39.9010000		Lorrie Laborn prepares Yukikaze on Ramuh 21079 (DIRECT HIT)
00:04:39.9900000		Blue Fever Iron Jaws Ramuh 4860
00:04:39.9900000		Ramuh gains Stormbite from Blue Fever
00:04:39.9900000		Ramuh gains Caustic Bite from Blue Fever
00:04:40.0790000		Nevik Seren Attack Ramuh 6796
00:04:40.1240000		Nevik Seren prepares Upheaval on Ramuh 23069 (CRITICAL)
00:04:40.2130000		Ramuh gains Fury's Bolt from Ramuh
00:04:40.2580000		Typhus Fever Spirits Within Ramuh 19574
00:04:40.2580000		Moryn Ward prepares Chi on Moryn Ward 
00:04:40.2580000		Moryn Ward prepares Attack on Ramuh 5021 (DIRECT HIT)
00:04:40.2580000		Moryn Ward gains Mudra from Moryn Ward
00:04:40.4820000		Blue Fever prepares Pitch Perfect on Ramuh 33983 (CRITICAL)
00:04:40.4820000		Nyghtwel Tayuun gains Weakness from 
00:04:40.5260000		Typhus Fever prepares Attack on Ramuh 3113
00:04:40.6610000		The limit break guage has been updated to 20980. 3 bars are available.
00:04:40.7050000		Lorrie Laborn Yukikaze Ramuh 21079
00:04:40.7500000		Nevik Seren Upheaval Ramuh 23069
00:04:40.7500000		Lorrie Laborn prepares Attack on Ramuh 4621
00:04:40.7950000		Moryn Ward Attack Ramuh 5021
00:04:40.7950000		Lorrie Laborn prepares Hissatsu: Kaiten on Lorrie Laborn 1229 (DIRECT HIT)
00:04:40.7950000		Moryn Ward prepares Raiton on Ramuh 31998
00:04:40.7950000		Lorrie Laborn gains Kaiten from Lorrie Laborn
00:04:40.8390000		Vext Seren prepares Succor on Vext Seren +13032 (CRITICAL)
00:04:40.8390000		Vext Seren prepares Succor on Moryn Ward +13436 (CRITICAL)
00:04:40.8390000		Vext Seren prepares Succor on Lorrie Laborn +12750 (CRITICAL)
00:04:40.8390000		Vext Seren prepares Succor on Typhus Fever +13370 (CRITICAL)
00:04:40.8390000		Vext Seren prepares Succor on Nyghtwel Tayuun +13223 (CRITICAL)
00:04:40.8390000		Vext Seren prepares Succor on Nevik Seren +13435 (CRITICAL)
00:04:41.0180000		Typhus Fever prepares Royal Authority on Ramuh 30462 (CRITICAL)
00:04:41.0180000		Typhus Fever gains Sword Oath from Typhus Fever
00:04:41.0610000		Typhus Fever Attack Ramuh 3113
00:04:41.0610000		Eos prepares Embrace on Nyghtwel Tayuun +4283
00:04:41.1950000		Nevik Seren prepares Heavy Swing on Ramuh 6281
00:04:41.2840000		Blue Fever Pitch Perfect Ramuh 33983
00:04:41.2840000		Lorrie Laborn Attack Ramuh 4621
00:04:41.2840000		Ramuh prepares Unknown_4Bc9 on Nevik Seren 26944
00:04:41.5070000		Moryn Ward Raiton Ramuh 31998
00:04:41.5070000		Moryn Ward prepares Mug on Ramuh 12065 (CRITICAL)
00:04:41.5960000		Typhus Fever Royal Authority Ramuh 30462
00:04:41.6850000		Eos Embrace Nyghtwel Tayuun 4283
00:04:41.6850000		Blue Fever prepares Shot on Ramuh 4350
00:04:41.6850000		Dengue Fever prepares Medica II on Dengue Fever +9227
00:04:41.6850000		Dengue Fever prepares Medica II on Blue Fever +8986
00:04:41.6850000		Dengue Fever prepares Medica II on Nyghtwel Tayuun +8992
00:04:41.6850000		Dengue Fever prepares Medica II on Lorrie Laborn +9356
00:04:41.6850000		Dengue Fever prepares Medica II on Moryn Ward +9089
00:04:41.6850000		Dengue Fever prepares Medica II on Typhus Fever +9047
00:04:41.6850000		Dengue Fever prepares Medica II on Nevik Seren +9219
00:04:41.7300000		Nevik Seren Heavy Swing Ramuh 6281
00:04:41.8200000		Blue Fever prepares Burst Shot on Ramuh 18316 (CRITICAL)
00:04:41.8200000		Blue Fever gains Straight Shot Ready from Blue Fever
00:04:41.9530000		Vext Seren gains Galvanize from Vext Seren
00:04:41.9530000		Nyghtwel Tayuun gains The Wanderer's Minuet from Blue Fever
00:04:41.9530000		Typhus Fever gains The Wanderer's Minuet from Blue Fever
00:04:41.9530000		Eos gains The Wanderer's Minuet from Blue Fever
00:04:41.9530000		Lorrie Laborn gains The Wanderer's Minuet from Blue Fever
00:04:41.9530000		Vext Seren gains The Wanderer's Minuet from Blue Fever
00:04:41.9530000		Moryn Ward gains The Wanderer's Minuet from Blue Fever
00:04:41.9530000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:04:41.9530000		Nevik Seren gains The Wanderer's Minuet from Blue Fever
00:04:42.0420000		Moryn Ward Mug Ramuh 12065
00:04:42.0870000		Ramuh Unknown_4Bc9 Nevik Seren 26944
00:04:42.0870000		Moryn Ward gains Galvanize from Vext Seren
00:04:42.2210000		Lorrie Laborn gains Galvanize from Vext Seren
00:04:42.2210000		Moryn Ward prepares Bhavacakra on Ramuh 25095 (CRITICAL)
00:04:42.3540000		Typhus Fever gains Galvanize from Vext Seren
00:04:42.4420000		Blue Fever Shot Ramuh 4350
00:04:42.4420000		Moryn Ward prepares Attack on Ramuh 4754 (DIRECT HIT)
00:04:42.4860000		Vext Seren Succor Nyghtwel Tayuun 13223
00:04:42.4860000		Nyghtwel Tayuun gains Galvanize from Vext Seren
00:04:42.5300000		Dengue Fever gains Medica II from Dengue Fever
00:04:42.6200000		Vext Seren Succor Nevik Seren 13435
00:04:42.6200000		Nevik Seren gains Galvanize from Vext Seren
00:04:42.6640000		Blue Fever gains Medica II from Dengue Fever
00:04:42.7540000		Lorrie Laborn prepares Midare Setsugekka on Ramuh 59100
00:04:42.7980000		Dengue Fever Medica II Nyghtwel Tayuun 8992
00:04:42.7980000		Nyghtwel Tayuun gains Medica II from Dengue Fever
00:04:42.7980000		Typhus Fever prepares Attack on Ramuh 3150
00:04:42.8880000		Moryn Ward Bhavacakra Ramuh 25095
00:04:42.9330000		Lorrie Laborn gains Medica II from Dengue Fever
00:04:42.9330000		Moryn Ward prepares Spinning Edge on Ramuh 8964
00:04:42.9330000		Nevik Seren prepares Attack on Ramuh 6603 (CRITICAL)
00:04:42.9780000		Moryn Ward Attack Ramuh 4754
00:04:42.9780000		Dengue Fever prepares Afflatus Solace on Nyghtwel Tayuun +32350
00:04:43.0670000		Moryn Ward gains Medica II from Dengue Fever
00:04:43.2010000		Typhus Fever gains Medica II from Dengue Fever
00:04:43.2910000		Blue Fever Burst Shot Ramuh 18316
00:04:43.3350000		Typhus Fever Attack Ramuh 3150
00:04:43.3350000		Moryn Ward Spinning Edge Ramuh 8964
00:04:43.3350000		Dengue Fever Medica II Nevik Seren 9219
00:04:43.3350000		Nevik Seren gains Medica II from Dengue Fever
00:04:43.3800000		Lorrie Laborn Midare Setsugekka Ramuh 59100
00:04:43.3800000		Typhus Fever prepares Atonement on Ramuh 31605 (CRITICAL)
00:04:43.3800000		Typhus Fever gains Sword Oath from Typhus Fever
00:04:43.4690000		Nevik Seren Attack Ramuh 6603
00:04:43.5150000		Dengue Fever Afflatus Solace Nyghtwel Tayuun 32350
00:04:43.5150000		Nevik Seren prepares Maim on Ramuh 9872
00:04:43.6930000		The limit break guage has been updated to 21200. 3 bars are available.
00:04:43.7380000		Dengue Fever prepares Tetragrammaton on Nyghtwel Tayuun +49652 (CRITICAL)
00:04:43.7810000		Blue Fever prepares Bloodletter on Ramuh 7205
00:04:43.8710000		Lorrie Laborn prepares Attack on Ramuh 7331 (CRITICAL)
00:04:44.1390000		Nevik Seren Maim Ramuh 9872
00:04:44.2740000		Lorrie Laborn prepares Kaeshi: Setsugekka on Ramuh 69159 (DIRECT HIT)
00:04:44.3630000		Eos prepares Embrace on Nyghtwel Tayuun +4357
00:04:44.4080000		Lorrie Laborn Attack Ramuh 7331
00:04:44.4530000		Blue Fever prepares Burst Shot on Ramuh 17444 (CRITICAL)
00:04:44.4530000		Blue Fever gains Straight Shot Ready from Blue Fever
00:04:44.5420000		Vext Seren prepares Broil III on Ramuh 35201 (CRITICAL)
00:04:44.6310000		Moryn Ward prepares Attack on Ramuh 4764 (DIRECT HIT)
00:04:44.6750000		Typhus Fever Atonement Ramuh 31605
00:04:44.7640000		Blue Fever prepares Shot on Ramuh 6584 (CRITICAL)
